year,outcode,property_type,n_i,avg_price,sd,threshold
2012.0,LE8,F,22,108719.77272727272,24540.006184133617,95300.0
2012.0,LE8,S,197,159069.32994923857,38538.96039363554,138e3
2012.0,LE8,T,105,164289.51428571428,67551.4383532901,125e3
2012.0,LE9,D,278,244393.80575539568,111440.7225495531,19e4
2012.0,LE9,F,15,99293.0,42612.25284050184,72400.0
2012.0,LE9,S,270,137915.92222222223,35808.56150743629,12e4
2012.0,LE9,T,139,117016.3381294964,33378.19492791228,103e3
2012.0,LL11,D,154,194001.8831168831,62284.18480237223,159999.5
2012.0,LL11,F,30,98035.5,34185.615480430686,8e4
2012.0,LL11,S,136,124598.93382352941,32773.460307412075,109750.0
2012.0,LL11,T,92,113467.82608695653,33756.54293357904,89300.0
2012.0,LL12,D,107,242260.8878504673,109849.67947199715,179800.0
2012.0,LL12,F,9,147333.33333333334,100504.66407087781,71800.0
2012.0,LL12,S,105,138904.2380952381,47823.22563348107,118100.0
2012.0,LL12,T,34,145498.5294117647,61431.17667332123,113200.0
2012.0,LL13,D,102,228543.67647058822,87379.9671570071,18e4
2012.0,LL13,F,18,80036.11111111111,20974.135371336844,69950.0
2012.0,LL13,S,73,122823.49315068492,37008.076987074084,100600.0
2012.0,LL13,T,77,108826.49350649351,52565.996676764975,86e3
2012.0,LL14,D,76,170077.63157894736,53618.78364574417,149250.0
2012.0,LL14,F,3,145833.33333333334,99262.69859989367,102900.00000000001
2012.0,LL14,S,109,113202.24770642201,32290.99446960749,94400.0
2012.0,LL14,T,56,90417.83928571429,39944.1104953485,71250.0
2012.0,LL15,D,62,228195.16129032258,73536.77105716938,18e4
2012.0,LL15,F,13,91161.53846153847,14262.67205339042,88e3
2012.0,LL15,S,21,146419.04761904763,29970.057875279774,135e3
2012.0,LL15,T,23,130921.08695652174,51484.729641562866,104200.0
2012.0,LL16,D,61,210350.80327868852,95483.15018557281,152500.0
2012.0,LL16,S,51,132868.6274509804,50212.525290792044,112e3
2012.0,LL16,T,29,101463.79310344828,44285.846853448485,70800.0
2012.0,LL17,D,41,226343.9024390244,136066.9528187879,168500.0
2012.0,LL17,S,10,143900.0,70285.84494761375,120700.0
2012.0,LL17,T,7,88642.85714285714,20051.421989712446,72400.0
2012.0,LL18,D,229,132454.91266375547,66708.08710298703,105e3
2012.0,LL18,F,24,76729.16666666667,26025.898124529835,60900.0
2012.0,LL18,S,136,107203.49264705883,27284.63907362022,9e4
2012.0,LL18,T,47,95181.91489361702,31997.644997466672,77200.0
2012.0,LL19,D,148,143799.7972972973,57934.80794882707,118e3
2012.0,LL19,F,6,61741.666666666664,2830.2679496236156,59975.0
2012.0,LL19,S,73,120864.38356164383,38183.834820884804,99170.0
2012.0,LL19,T,19,93237.63157894737,27102.086141948817,85200.0
2012.0,LL20,D,28,233171.42857142858,116439.1936596343,172750.0
2012.0,LL20,F,16,125027.5,38338.701464707956,107497.5
2012.0,LL20,S,19,135078.94736842104,43033.018059100315,123200.0
2012.0,LL20,T,23,116652.17391304347,32118.896584200418,98e3
2012.0,LL21,D,18,220808.27777777778,82590.72831727011,160150.0
2012.0,LL21,S,13,116153.84615384616,49726.07658269142,85600.0
2012.0,LL21,T,13,89500.0,31513.885828313843,70800.0
2012.0,LL22,D,119,169870.50420168068,67175.83993152849,127e3
2012.0,LL22,F,9,88577.77777777778,48730.47115968041,55e3
2012.0,LL22,S,58,107353.63793103448,24751.0332420854,95e3
2012.0,LL22,T,14,103035.71428571429,14906.71542745634,95650.0
2012.0,LL23,D,11,210817.72727272726,94007.04471909636,169e3
2012.0,LL23,S,8,95500.0,34046.18711607596,77300.0
2012.0,LL23,T,14,84678.57142857143,23311.937469275876,74700.0
2012.0,LL24,D,7,221428.57142857142,127621.32416235299,161e3
2012.0,LL24,S,3,146166.66666666666,44599.140499939385,123500.0
2012.0,LL24,T,9,106e3,30331.5017762062,99e3
2012.0,LL25,D,2,17e4,28284.2712474619,162e3
2012.0,LL25,S,1,137500.0,NA,137500.0
2012.0,LL26,D,12,210625.0,136204.91330745345,150850.0
2012.0,LL26,F,2,157500.0,17677.66952966369,152500.0
2012.0,LL26,S,5,135400.0,15773.395322504282,122800.00000000001
2012.0,LL26,T,14,91107.14285714286,20600.764148848542,86800.0
2012.0,LL27,D,3,200166.66666666666,28250.36872915703,188800.0
2012.0,LL27,S,4,115312.5,42483.02357020586,91224.99999999999
2012.0,LL27,T,3,77833.33333333333,16540.35469188413,70700.0
2012.0,LL28,D,71,254821.8309859155,127706.68450241591,17e4
2012.0,LL28,F,44,114888.63636363637,51799.49140411669,84975.0
2012.0,LL28,S,63,149490.31746031746,51172.8473779656,128970.0
2012.0,LL28,T,24,124456.25,62958.028310965616,98999.99999999999
2012.0,LL29,D,54,218735.1851851852,104317.06052225013,152250.0
2012.0,LL29,F,19,59863.15789473684,24226.41374217442,45600.0
2012.0,LL29,S,66,130140.15151515152,36574.0589233754,116250.0
2012.0,LL29,T,38,91210.52631578948,24014.812877749908,81700.0
2012.0,LL30,D,114,221675.35087719298,94318.7438454508,175e3
2012.0,LL30,F,89,125888.75280898876,65198.64842284291,88800.0
2012.0,LL30,S,70,158855.7142857143,48151.68480419353,134050.0
2012.0,LL30,T,34,139113.08823529413,51988.851573208165,115900.0
2012.0,LL31,D,63,254342.14285714287,145290.03103557372,18e4
2012.0,LL31,F,21,182191.42857142858,147858.25542680104,108565.0
2012.0,LL31,S,77,137902.1948051948,32519.66011225847,123600.0
2012.0,LL31,T,28,146901.25,77912.93800496048,125e3
2012.0,LL32,D,27,266572.22222222225,141817.53060598497,197e3
2012.0,LL32,F,3,119666.66666666667,19553.34583474995,111200.0
2012.0,LL32,S,23,149886.95652173914,55712.925335213855,110600.0
2012.0,LL32,T,19,149523.42105263157,49042.74615217014,120400.0
2012.0,LL33,D,15,212013.33333333334,79756.80102363565,157390.0
2012.0,LL33,F,2,105997.5,26866.522151182875,98398.5
2012.0,LL33,S,14,165407.14285714287,52884.03080595988,128330.0
2012.0,LL33,T,10,117450.0,32878.944630264516,101400.0
2012.0,LL34,D,12,186158.33333333334,65219.701545598706,142250.0
2012.0,LL34,F,2,62500.0,24748.737341529162,55500.0
2012.0,LL34,S,14,128178.57142857143,34076.05020835305,109300.0
2012.0,LL34,T,13,106546.15384615384,32874.42307186078,88e3
2012.0,LL35,D,3,465e3,237854.9978453259,364000.00000000006
2012.0,LL35,S,5,285700.0,197379.58354399272,195200.0
2012.0,LL35,T,6,247833.33333333334,71429.4523755199,191e3
2012.0,LL36,D,29,205567.58620689655,49723.93399382898,180800.0
2012.0,LL36,F,4,72750.0,11954.775893619531,62900.0
2012.0,LL36,S,13,146076.92307692306,40011.897269148874,123200.0
2012.0,LL36,T,19,104547.36842105263,25783.2766304279,89700.0
2012.0,LL37,D,5,181200.0,44059.051283476365,163600.0
2012.0,LL37,S,4,162500.0,20615.528128088303,161999.99999999997
2012.0,LL37,T,2,61375.0,21389.980130893062,55325.0
2012.0,LL38,D,7,123357.14285714286,24448.439428237347,112800.0
2012.0,LL38,S,1,78e3,NA,78e3
2012.0,LL38,T,1,112e3,NA,112e3
2012.0,LL39,T,1,120500.0,NA,120500.0
2012.0,LL40,D,21,216061.90476190476,77284.99515553117,173e3
2012.0,LL40,F,4,109375.0,44995.13862630051,70900.0
2012.0,LL40,S,8,156687.5,60864.56716115121,114500.0
2012.0,LL40,T,11,132545.45454545456,60578.23641599949,117500.0
2012.0,LL41,D,16,174905.9375,74097.53412943309,148750.0
2012.0,LL41,S,5,92900.0,42889.97551876196,63600.000000000015
2012.0,LL41,T,54,73137.96296296296,23302.370385510312,64450.0
2012.0,LL42,D,5,267400.0,138758.06282879564,232e3
2012.0,LL42,F,8,114731.25,38632.57265110437,78745.0
2012.0,LL42,S,5,137300.0,92912.32426325369,73200.00000000001
2012.0,LL42,T,10,122e3,45871.8020380955,108500.0
2012.0,LL43,D,4,177900.0,21255.74432163378,164250.0
2012.0,LL43,F,1,97e3,NA,97e3
2012.0,LL43,T,1,115e3,NA,115e3
2012.0,LL44,D,12,164412.5,38422.72129045048,153e3
2012.0,LL44,T,2,127e3,2828.42712474619,126200.0
2012.0,LL45,D,4,224875.0,105174.75536775289,183549.99999999997
2012.0,LL45,S,1,102e3,NA,102e3
2012.0,LL45,T,2,108500.0,111015.76464628796,77100.0
2012.0,LL46,D,20,199025.0,47123.431147974516,169100.0
2012.0,LL46,F,8,61500.0,15723.049504287828,48750.0
2012.0,LL46,S,3,141166.66666666666,23644.943081626003,134500.0
2012.0,LL46,T,5,88800.0,20861.447696648476,74e3
2012.0,LL47,D,4,203750.0,54371.407927328866,167499.99999999997
2012.0,LL47,S,1,15e4,NA,15e4
2012.0,LL48,D,9,189388.88888888888,62344.69593406573,167600.0
2012.0,LL48,S,4,139625.0,46045.94625661054,112200.0
2012.0,LL48,T,16,113562.5,27210.21560615302,99750.0
2012.0,LL49,D,12,189500.0,33391.615714128,169400.0
2012.0,LL49,F,2,122500.0,10606.601717798212,119500.0
2012.0,LL49,S,8,205448.125,81310.81960765035,171e3
2012.0,LL49,T,24,130237.5,56943.22544353317,91500.0
2012.0,LL51,D,1,245e3,NA,245e3
2012.0,LL51,T,2,91e3,1414.213562373095,90600.0
2012.0,LL52,D,16,231309.3125,94643.90584833852,193750.0
2012.0,LL52,F,3,85333.33333333333,8082.903768654761,84400.0
2012.0,LL52,S,3,218666.66666666666,65424.25645991961,202600.0
2012.0,LL52,T,5,147500.0,74624.05778299649,108000.00000000001
2012.0,LL53,D,84,257836.29761904763,137373.84497160968,19e4
2012.0,LL53,F,2,86e3,1414.213562373095,85600.0
2012.0,LL53,S,31,160311.8064516129,51642.98004402881,133500.0
2012.0,LL53,T,44,129934.47727272728,53372.3852923042,99500.0
2012.0,LL54,D,32,167842.1875,48382.38333981832,138e3
2012.0,LL54,S,21,110528.57142857143,31901.522578979566,91e3
2012.0,LL54,T,46,77280.0,20098.248127082563,66500.0
2012.0,LL55,D,58,188055.05172413794,59282.482960057925,160200.0
2012.0,LL55,F,5,189550.0,131589.845732868,99800.00000000003
2012.0,LL55,S,48,144956.125,41862.78310203315,13e4
2012.0,LL55,T,84,108848.21428571429,31402.244036179083,93600.0
2012.0,LL56,D,6,251750.0,42806.24954372901,219e3
2012.0,LL56,F,3,114833.33333333333,39250.26539188408,99200.0
2012.0,LL56,S,4,186750.0,25927.784324928347,183299.99999999997
2012.0,LL56,T,16,167625.0,67122.89723584146,133500.0
2012.0,LL57,D,38,203412.84210526315,79656.07936912839,160500.0
2012.0,LL57,F,11,70654.54545454546,22846.448898520906,59950.0
2012.0,LL57,S,67,154569.98507462686,43458.832991866286,128800.0
2012.0,LL57,T,104,119854.18269230769,34831.558604388636,98839.99999999999
2012.0,LL58,D,18,259194.44444444444,99589.17654528187,203299.99999999997
2012.0,LL58,F,5,158400.0,48839.53316730208,157e3
2012.0,LL58,S,4,191250.0,69806.27956471156,15e4
2012.0,LL58,T,15,170366.66666666666,86623.66607232415,122e3
2012.0,LL59,D,32,207843.75,53717.3663124728,171800.0
2012.0,LL59,F,7,146214.2857142857,35388.15378868229,149800.0
2012.0,LL59,S,11,150177.27272727274,36180.32174840602,13e4
2012.0,LL59,T,12,149e3,55288.91060930426,121500.0
2012.0,LL60,D,12,156666.25,40457.590990443314,13e4
2012.0,LL60,S,12,121207.91666666667,27742.06073638934,103450.0
2012.0,LL60,T,17,127969.11764705883,24205.77076309065,104600.0
2012.0,LL61,D,32,199154.6875,58852.50475577251,162985.0
2012.0,LL61,F,2,171477.5,110340.47767025481,140268.5
2012.0,LL61,S,13,124269.23076923077,38003.62668253704,104e3
2012.0,LL61,T,9,125444.44444444444,48147.848111600775,99300.0
2012.0,LL62,D,7,283142.85714285716,115058.57721385307,226600.0
2012.0,LL62,S,1,14e4,NA,14e4
2012.0,LL62,T,5,127940.0,64979.0293094626,98790.0
2012.0,LL63,D,4,165e3,33416.5627596057,156e3
2012.0,LL63,S,3,87666.66666666667,26102.362600602522,76200.0
2012.0,LL63,T,2,87e3,32526.911934581185,77800.0
2012.0,LL64,D,11,221636.36363636365,68079.39883294025,16e4
2012.0,LL64,F,14,295778.5714285714,140265.00154828595,155e3
2012.0,LL64,S,5,220990.0,67410.314492665,174400.0
2012.0,LL64,T,2,324975.0,106030.6618389228,294985.0
2012.0,LL65,D,92,188832.8260869565,74964.13954166463,146775.0
2012.0,LL65,F,15,119533.33333333333,56911.7319899442,80600.0
2012.0,LL65,S,55,131662.63636363635,56128.49226002636,102e3
2012.0,LL65,T,72,85165.97222222222,24596.237869872093,70300.0
2012.0,LL66,D,1,198e3,NA,198e3
2012.0,LL67,D,15,208700.0,87380.69417374591,165e3
2012.0,LL67,T,6,118666.66666666667,27825.647641459607,104e3
2012.0,LL68,D,28,160205.35714285713,48601.311404509404,129250.0
2012.0,LL68,F,1,53e3,NA,53e3
2012.0,LL68,S,11,115636.36363636363,36428.07358967182,95e3
2012.0,LL68,T,12,69333.33333333333,21847.95947756525,57100.0
2012.0,LL69,D,6,175e3,47984.37245604031,15e4
2012.0,LL69,S,3,104316.66666666667,21155.397262479695,100980.0
2012.0,LL70,D,1,365e3,NA,365e3
2012.0,LL71,D,3,245166.66666666666,109259.24827369687,196800.0
2012.0,LL71,S,1,67500.0,NA,67500.0
2012.0,LL71,T,5,78800.0,11009.087155618308,77e3
2012.0,LL72,D,7,208428.57142857142,85023.24612100142,151800.0
2012.0,LL72,S,2,165e3,42426.40687119285,153e3
2012.0,LL72,T,5,124990.0,55683.26050080042,101960.0
2012.0,LL73,D,1,197500.0,NA,197500.0
2012.0,LL74,D,32,198401.625,61366.27413025034,175750.0
2012.0,LL74,F,4,125750.0,19805.30232033836,122300.0
2012.0,LL74,S,5,142300.0,29371.755139929926,13e4
2012.0,LL74,T,6,139875.0,12330.602175076447,130700.0
2012.0,LL75,D,7,172571.42857142858,113100.0399983088,122799.99999999999
2012.0,LL75,S,3,117666.66666666667,12220.201853215574,111800.0
2012.0,LL75,T,1,122e3,NA,122e3
2012.0,LL76,D,3,281666.6666666667,33291.640592396965,272e3
2012.0,LL77,D,35,176771.42857142858,40670.003192326716,161600.0
2012.0,LL77,F,1,54500.0,NA,54500.0
2012.0,LL77,S,11,119681.81818181818,29142.986057774455,97e3
2012.0,LL77,T,12,123041.66666666667,43731.85771023086,99400.0
2012.0,LL78,D,5,144600.0,48330.114835369466,118000.00000000001
2012.0,LL78,S,1,102500.0,NA,102500.0
2012.0,LN1,D,93,213386.55913978495,84217.79546398969,169980.0
2012.0,LN1,F,32,142619.65625,71038.15195467917,103474.99999999999
2012.0,LN1,S,103,138427.0,54876.12203810667,115600.0
2012.0,LN1,T,223,133364.32286995515,48161.1312509659,108800.0
2012.0,LN10,D,75,240694.70666666667,98582.43626169508,201560.0
2012.0,LN10,F,6,140083.33333333334,29766.452033567362,131750.0
2012.0,LN10,S,30,159948.33333333334,52533.25627036474,138350.0
2012.0,LN10,T,4,176612.5,47224.11769071675,173004.99999999997
2012.0,LN11,D,125,194281.28,79947.64455139452,15e4
2012.0,LN11,F,13,84500.76923076923,14250.079217053768,79200.0
2012.0,LN11,S,98,121711.66326530612,25992.972879854726,115e3
2012.0,LN11,T,96,109816.60416666667,43049.21616242928,88e3
2012.0,LN12,D,155,144651.61290322582,45749.8500527508,117200.0
2012.0,LN12,F,5,71100.0,19969.977466186585,59800.0
2012.0,LN12,S,74,93899.32432432432,19515.210950469333,84e3
2012.0,LN12,T,11,78030.90909090909,20835.597161850415,72800.0
2012.0,LN13,D,68,177998.45588235295,63214.11551970275,135e3
2012.0,LN13,S,24,116431.04166666667,35007.51993684533,97800.0
2012.0,LN13,T,10,81795.0,23164.585637946944,68e3
2012.0,LN2,D,229,200962.03493449782,72704.83594692276,160400.0
2012.0,LN2,F,29,98885.0,70474.47047893098,54600.0
2012.0,LN2,S,122,134839.2131147541,69043.62766812042,102500.0
2012.0,LN2,T,144,103991.40277777778,63445.79781312808,79e3
2012.0,LN3,D,95,176653.15789473685,62261.316501298,14e4
2012.0,LN3,S,42,125140.95238095238,38346.49194115153,108585.0
2012.0,LN3,T,14,110803.21428571429,25057.749270216013,99155.0
2012.0,LN4,D,306,186624.16339869282,77539.36189439276,143e3
2012.0,LN4,F,7,95242.85714285714,41247.024423702656,75800.0
2012.0,LN4,S,136,129256.30147058824,45408.30301776193,108750.0
2012.0,LN4,T,63,102550.71428571429,26201.399861906273,91800.0
2012.0,LN5,D,142,213060.50704225354,98677.499445728,15e4
2012.0,LN5,F,34,128202.94117647059,88829.80060731775,75e3
2012.0,LN5,S,89,126355.05617977527,41780.364600970024,106200.0
2012.0,LN5,T,166,90356.38554216867,25847.563958990275,77e3
2012.0,LN6,D,390,183524.35897435897,56076.851042910785,15e4
2012.0,LN6,F,29,80368.10344827586,21738.039092707033,66500.0
2012.0,LN6,S,328,125556.95731707317,31776.05075506374,111550.0
2012.0,LN6,T,137,114541.0,28575.238217832626,99990.0
2012.0,LN7,D,44,207174.38636363635,93167.925435796,147199.5
2012.0,LN7,F,1,95e3,NA,95e3
2012.0,LN7,S,19,132253.68421052632,40414.56378866498,11e4
2012.0,LN7,T,9,114998.33333333333,38702.48708093577,85e3
2012.0,LN8,D,131,195836.4503816794,105202.9204417103,145e3
2012.0,LN8,F,4,108723.75,35666.69673869449,87954.99999999999
2012.0,LN8,S,51,118344.01960784313,52139.26782205143,105e3
2012.0,LN8,T,44,88542.04545454546,26506.71468941017,7e4
2012.0,LN9,D,64,178043.75,67918.29738036444,135e3
2012.0,LN9,F,2,8e4,7071.067811865475,78e3
2012.0,LN9,S,26,120132.69230769231,32551.985937290196,1e5
2012.0,LN9,T,23,96913.04347826086,31309.181115678948,9e4
2012.0,LS1,F,94,148328.72340425532,40266.905545667985,125e3
2012.0,LS1,T,1,305e3,NA,305e3
2012.0,LS10,D,39,211834.07692307694,56323.420134072025,190098.0
2012.0,LS10,F,108,111087.96296296296,42904.80266364235,90099.5
2012.0,LS10,S,132,119524.20454545454,41236.77358543547,93150.0
2012.0,LS10,T,156,114409.16666666667,49015.391360967566,72500.0
2012.0,LS11,D,16,143590.3125,38621.41635883516,121497.5
2012.0,LS11,F,37,109626.0,41851.011939179356,88995.99999999999
2012.0,LS11,S,50,101183.1,22994.50215768091,87748.0
2012.0,LS11,T,141,66079.02127659574,20034.266051110702,55e3
2012.0,LS12,D,37,186582.13513513515,64706.050280034426,147e3
2012.0,LS12,F,41,74325.36585365854,30797.928976439387,5e4
2012.0,LS12,S,142,113120.52816901408,40877.56540502949,95e3
2012.0,LS12,T,136,87625.53676470589,24157.547220020646,75e3
2012.0,LS13,D,23,194412.8260869565,73290.71013973436,146900.0
2012.0,LS13,F,16,85845.625,21220.37534030285,77997.5
2012.0,LS13,S,134,111355.36567164179,29978.406093434533,98149.99999999999
2012.0,LS13,T,135,111877.51111111112,47831.91149313982,84200.0
2012.0,LS14,D,58,371708.3793103448,286722.57732114184,186e3
2012.0,LS14,F,24,102477.5,29893.73792939425,84999.5
2012.0,LS14,S,125,125742.112,84349.28127160147,85200.0
2012.0,LS14,T,73,123479.02739726027,87895.68573061362,85e3
2012.0,LS15,D,88,251666.19318181818,95072.10152866716,195e3
2012.0,LS15,F,14,86160.71428571429,48501.943571570206,54500.0
2012.0,LS15,S,214,144192.46261682242,35825.94505515297,123450.0
2012.0,LS15,T,58,121131.0172413793,31610.341801207574,108650.0
2012.0,LS16,D,118,349111.8728813559,156448.06081976776,25e4
2012.0,LS16,F,72,107475.0,55864.15805263315,75115.0
2012.0,LS16,S,225,190175.4711111111,78041.75802426631,146300.0
2012.0,LS16,T,40,184005.375,114246.28552783259,105800.0
2012.0,LS17,D,169,380451.775147929,188438.15897724876,270800.0
2012.0,LS17,F,90,146092.72222222222,88207.08644097207,1e5
2012.0,LS17,S,276,209720.57246376813,85939.00900885362,17e4
2012.0,LS17,T,24,243518.54166666666,95496.05142621443,179975.0
2012.0,LS18,D,35,322535.71428571426,119608.70859711221,25e4
2012.0,LS18,F,18,115911.11111111111,29862.24527409916,93100.0
2012.0,LS18,S,115,213945.31304347827,75226.9277107332,169200.0
2012.0,LS18,T,92,176936.89130434784,64997.08165290691,14e4
2012.0,LS19,D,43,287578.37209302327,92772.62450745428,239950.0
2012.0,LS19,F,26,137288.46153846153,59061.175585476296,94625.0
2012.0,LS19,S,98,171729.8673469388,49953.497521099256,145e3
2012.0,LS19,T,100,165956.05,68605.5600910124,130800.0
2012.0,LS2,F,17,102941.17647058824,45192.60253104939,74500.0
2012.0,LS2,T,3,299333.3333333333,78087.02410345353,273700.0
2012.0,LS20,D,75,322536.93333333335,92116.06003229771,270049.0
2012.0,LS20,F,22,145340.9090909091,45571.34290727336,110100.0
2012.0,LS20,S,60,220323.13333333333,132256.19955831577,169700.0
2012.0,LS20,T,54,176688.61111111112,65011.52242876865,147250.0
2012.0,LS21,D,39,329487.1794871795,188207.45437931153,233500.0
2012.0,LS21,F,15,160200.0,107752.82561757455,111600.0
2012.0,LS21,S,73,191020.45205479453,137914.07341429434,144e3
2012.0,LS21,T,89,181414.04494382022,75999.55329891303,137200.0
2012.0,LS22,D,94,436305.8404255319,304277.8007354006,274800.0
2012.0,LS22,F,31,183158.12903225806,113497.69682853833,95e3
2012.0,LS22,S,45,225671.11111111112,92546.1552470447,174400.0
2012.0,LS22,T,41,223792.68292682926,126421.56538787973,15e4
2012.0,LS23,D,48,418305.7916666667,180341.54404327675,280955.0
2012.0,LS23,F,6,186325.0,53287.83866887453,159975.0
2012.0,LS23,S,50,221016.34,64299.39098788305,178500.0
2012.0,LS23,T,29,209176.75862068965,102345.22433050348,145600.0
2012.0,LS24,D,59,313194.9152542373,154824.2334053738,233800.0
2012.0,LS24,F,4,116375.0,18472.389305844186,103150.0
2012.0,LS24,S,44,167791.61363636365,41496.34768642135,151350.0
2012.0,LS24,T,29,142299.7931034483,63045.36847856884,12e4
2012.0,LS25,D,152,253788.00657894736,96155.47990930815,190600.0
2012.0,LS25,F,10,79149.5,25078.13683159984,68700.0
2012.0,LS25,S,232,149390.7844827586,51321.84010179163,125e3
2012.0,LS25,T,104,130087.40384615384,56563.295205935196,104350.0
2012.0,LS26,D,80,240707.3,66756.15253613592,2e5
2012.0,LS26,F,7,86850.0,15724.423677833156,75e3
2012.0,LS26,S,183,135536.7213114754,37406.59326122758,118e3
2012.0,LS26,T,73,138187.67123287672,46757.032879217084,106500.0
2012.0,LS27,D,85,197594.70588235295,52952.68953865092,172120.0
2012.0,LS27,F,33,79568.0303030303,18946.227194491865,73e3
