outcode,property_type,n_i,avg_price,sd,threshold
CA13,O,20,437642.45,419513.1477558838,228300.0
CA13,S,171,197343.865497076,79497.80470035583,15e4
CA13,T,157,174883.1082802548,85299.59186232505,129360.0
CA14,D,277,225299.20938628158,67484.65624307391,181596.0
CA14,F,27,69868.33333333333,25595.059957553705,49600.0
CA14,O,38,215091.97368421053,320760.0188267797,67900.0
CA14,S,373,127306.98927613941,43959.86138849374,101400.0
CA14,T,487,87403.18069815195,36539.51467610969,67e3
CA15,D,137,197817.7518248175,50260.78883386792,174496.0
CA15,F,9,69883.33333333333,36363.40880610618,43370.0
CA15,O,13,163461.53846153847,144054.74386763258,73e3
CA15,S,151,120104.90728476821,35096.768335627145,106396.0
CA15,T,238,90633.21428571429,43657.17891415931,65e3
CA16,D,92,280118.4673913043,83664.4907297287,225450.0
CA16,F,4,79625.0,7409.172243465078,74700.0
CA16,O,11,465772.7272727273,352689.1948753437,341e3
CA16,S,52,159393.03846153847,48402.277059530075,126499.99999999997
CA16,T,61,150805.09836065574,67031.49638234873,105e3
CA17,D,51,247395.49019607843,67333.00321725523,22e4
CA17,F,3,74833.33333333333,4193.248541803041,74200.0
CA17,O,14,458226.78571428574,259099.69837591285,306800.00000000006
CA17,S,49,185926.95918367346,75291.98110909044,139970.0
CA17,T,57,139066.66666666666,49573.28389556693,108800.0
CA18,F,1,8e4,NA,8e4
CA18,O,1,65e4,NA,65e4
CA18,T,10,165295.0,39565.181452046105,149400.0
CA19,D,11,237727.27272727274,92123.92838898145,19e4
CA19,O,2,625e3,424264.0687119285,505000.00000000006
CA19,S,4,177500.0,77942.28634059947,12e4
CA19,T,7,171850.0,35535.29935148992,140600.0
CA2,D,263,207287.50950570343,59056.47251874883,175339.0
CA2,F,105,76771.88571428572,30126.168842729738,59700.000000000015
CA2,O,19,419592.1052631579,633104.3397996096,74800.0
CA2,S,587,126684.54514480408,35782.72321324289,107077.6
CA2,T,608,94638.72368421052,29217.767285549387,78e3
CA20,D,65,218253.13846153847,75788.91493048244,18e4
CA20,F,12,122449.41666666667,82431.64414719996,82400.0
CA20,O,10,299444.9,251569.00337700587,140500.0
CA20,S,64,136607.03125,38095.19656550006,122700.0
CA20,T,24,140307.70833333334,50929.5304483935,109600.0
CA21,D,18,195305.55555555556,45871.347871580525,166500.0
CA21,S,5,187e3,44384.68204234429,156e3
CA21,T,3,142333.33333333334,49642.052066099495,120800.0
CA22,D,54,219259.25925925927,68642.68576385187,184050.0
CA22,F,13,58230.38461538462,13790.969337084694,50200.0
CA22,O,8,76836.75,33139.37587027596,54790.0
CA22,S,81,108228.93827160494,33899.86967059965,87e3
CA22,T,105,86122.04761904762,32633.906120776184,68100.0
CA23,D,9,252666.66666666666,109882.892208023,185800.0
CA23,O,1,174e3,NA,174e3
CA23,S,5,160200.0,53199.62405882207,126800.00000000001
CA23,T,33,84506.06060606061,37116.37685538841,57e3
CA24,D,6,255916.66666666666,64722.80638744481,237500.0
CA24,O,2,174414.5,238174.07000028362,107048.70000000001
CA24,S,4,146625.0,53240.6095006434,116050.0
CA24,T,37,80604.5945945946,30091.116776531555,69104.0
CA25,D,37,225210.8108108108,56891.188947673436,194400.0
CA25,F,1,94e3,NA,94e3
CA25,O,8,53104.25,37746.55066833449,45500.0
CA25,S,52,122727.78846153847,48766.05504769847,90349.99999999999
CA25,T,83,74299.38554216867,31674.441699059273,55570.0
CA26,D,36,211444.41666666666,91886.25138549603,166250.0
CA26,O,4,93875.0,76887.7699420829,49749.99999999999
CA26,S,30,124596.66666666667,55455.20860045104,95e3
CA26,T,54,76991.66666666667,46628.167604474256,52900.0
CA27,D,27,280350.0,86874.45517261367,218e3
CA27,F,5,158800.0,35562.62082580529,153800.0
CA27,O,1,15e4,NA,15e4
CA27,S,16,208171.875,49050.545252660886,181250.0
CA27,T,18,171091.66666666666,79479.12831829055,135500.0
CA28,D,173,235157.23699421965,56645.069658052336,203100.0
CA28,F,50,103401.04,68418.64864677927,62500.0
CA28,O,26,238591.76923076922,184380.8075533476,12e4
CA28,S,407,119367.457002457,45190.025381142135,86e3
CA28,T,274,98922.12773722627,39844.7758516547,76450.0
CA3,D,164,234333.2987804878,62401.295366468534,197800.0
CA3,F,94,129147.20212765958,56972.141535975854,92815.0
CA3,O,23,474579.347826087,428557.937358173,185150.0
CA3,S,219,147585.8904109589,47331.38947457002,120399.99999999999
CA3,T,123,145825.7723577236,72969.82839893967,98400.0
CA4,D,155,307241.32258064515,115136.97641769802,252720.8
CA4,F,27,134125.92592592593,71083.47661832634,99e3
CA4,O,13,625384.6153846154,1121231.4315416436,118e3
CA4,S,83,199095.5421686747,90268.52834943747,159800.0
CA4,T,50,154179.18,62133.12754692829,115050.0
CA5,D,161,274854.44720496895,88058.1868603724,229950.0
CA5,F,7,148542.85714285713,8261.327000520185,146990.0
CA5,O,10,401525.0,579542.305641079,79199.99999999997
CA5,S,68,171701.7205882353,54127.02626005409,137050.0
CA5,T,42,154739.2857142857,62564.54865383303,106500.0
CA6,D,115,239559.70434782607,81672.25196489372,191999.99999999997
CA6,F,11,99440.90909090909,32176.185434120514,75e3
CA6,O,16,409401.75,326204.54653841554,176e3
CA6,S,93,144154.62365591398,48446.73919029063,119500.0
CA6,T,69,127193.39130434782,53194.968321653214,93400.0
CA7,D,194,205617.51030927835,74214.67734206584,157965.0
CA7,F,21,73071.38095238095,45898.19985628651,45e3
CA7,O,20,522317.95,869301.5050430144,128500.0
CA7,S,142,137028.28873239437,58582.86697068261,108e3
CA7,T,242,113476.09090909091,71724.07675343599,78e3
CA8,D,122,264414.8606557377,93485.70189993882,21e4
CA8,F,14,70139.28571428571,17205.1666946011,59500.0
CA8,O,8,264014.5,210922.14534345537,148700.0
CA8,S,81,157010.33333333334,79931.20736921212,12e4
CA8,T,69,130581.88405797101,66624.2039854304,94e3
CA9,D,26,218488.46153846153,95223.8597282134,164e3
CA9,F,1,35500.0,NA,35500.0
CA9,O,9,298611.1111111111,195963.60915004378,244e3
CA9,S,15,137030.0,53864.20690694597,98e3
CA9,T,20,138497.5,57140.801338724494,111500.00000000001
CB1,D,131,671308.6106870229,379301.8882577991,45e4
CB1,F,532,305374.1296992481,111489.48122356283,235300.0
CB1,O,34,2072560.4411764706,3985818.0201993757,216284.0
CB1,S,285,510329.7052631579,266700.1705601786,380600.0
CB1,T,582,459373.0120274914,187176.98251699333,36e4
CB10,D,205,553835.3365853658,318523.84933409106,400999.99999999994
CB10,F,55,181551.25454545455,53852.83129260989,156300.0
CB10,O,20,444510.0,304242.72494870034,257e3
CB10,S,112,346428.8125,89599.9672737162,308250.0
CB10,T,126,313474.5873015873,122625.65178606112,249712.0
CB11,D,240,586365.0833333334,257798.5313554573,45e4
CB11,F,144,200959.25,86859.50072165615,147950.0
CB11,O,12,355587.5,276610.22307818563,151080.0
CB11,S,184,373622.39673913043,117019.22630951168,299650.0
CB11,T,162,326648.4691358025,149819.36432686695,258600.0
CB2,D,133,1028072.8571428572,602650.4129338841,599998.0
CB2,F,301,415717.24916943524,151557.8513996806,35e4
CB2,O,25,1448248.88,3487745.654406407,235370.79999999993
CB2,S,81,633880.4938271604,328389.46828617697,479995.0
CB2,T,284,651194.5352112676,273275.7847046823,494694.99999999994
CB20,O,1,22e5,NA,22e5
CB21,D,176,525419.8579545454,218539.83539811874,414500.0
CB21,F,18,244350.0,183407.9325053373,170300.0
CB21,O,11,680190.9090909091,396087.112778352,41e4
CB21,S,111,341917.36036036036,104600.38017154907,28e4
CB21,T,79,278982.5569620253,100793.43943708643,232400.0
CB22,D,309,700114.7799352751,440068.8354395557,465e3
CB22,F,27,230503.33333333334,87117.16200258485,209800.0
CB22,O,16,869897.75,890620.7682740168,355e3
CB22,S,251,375269.51792828686,136030.9716471461,302e3
CB22,T,186,300718.1182795699,136145.6388794715,254e3
CB23,D,607,443187.63097199344,231941.21786782276,349950.0
CB23,F,108,172826.5185185185,41068.82939776172,153100.0
CB23,O,24,688712.875,792253.8278723398,24e4
CB23,S,288,287236.46527777775,83545.88032209137,25e4
CB23,T,413,245190.7142857143,61003.208002751046,218300.0
CB24,D,418,456918.85885167465,177463.6387448774,365200.0
CB24,F,69,175768.23188405798,60000.59620148516,139580.0
CB24,O,18,855749.9444444445,1770504.9767609665,253e3
CB24,S,281,309916.25978647685,81729.1863477449,262500.0
CB24,T,266,253028.992481203,60610.34417872988,224475.0
CB25,D,247,432011.1902834008,150332.08459480005,357100.0
CB25,F,31,133846.7741935484,47147.55726348904,95e3
CB25,O,25,495722.08,646583.4065933233,15e4
CB25,S,172,279885.76744186046,62612.96929684634,244200.0
CB25,T,146,246010.68493150684,96662.83845663314,197250.0
CB3,D,88,1020623.6136363636,827147.192116365,572595.0
CB3,F,60,379775.0,134492.68851023784,283500.0
CB3,O,7,2655e3,4077369.4542764537,284999.99999999994
CB3,S,60,642550.9,520776.623048683,415500.0
CB3,T,47,567811.5106382979,233608.89384655678,394960.0
CB4,D,96,593874.8125,280003.67925655295,445e3
CB4,F,343,252770.26239067054,104791.34818010805,195300.0
CB4,O,16,1208106.9375,1226417.555882904,472249.5
CB4,S,236,510207.9279661017,241695.9295269511,378e3
CB4,T,406,418619.1157635468,161844.53659078307,32e4
CB5,D,7,385857.14285714284,146594.02963221088,325e3
CB5,F,112,349595.9285714286,185364.7871958345,247934.69999999998
CB5,O,13,1093578.8461538462,1890305.262491654,170999.99999999997
CB5,S,101,369549.6633663366,126053.21973406925,320617.0
CB5,T,93,470074.0967741936,272054.3284690804,324600.0
CB6,D,552,332150.1105072464,116655.6346980248,269996.5
CB6,F,33,115466.54545454546,31570.62127802812,96400.0
CB6,O,12,215739.66666666666,130613.12828859636,117600.0
CB6,S,388,224892.42525773196,65999.31981195258,186100.0
CB6,T,306,212333.10130718953,53357.934157906995,184975.0
CB7,D,313,333546.8178913738,127303.8691281187,264570.0
CB7,F,108,148213.58333333334,61264.110747826606,118200.0
CB7,O,30,417907.93333333335,546637.5613661581,97100.0
CB7,S,254,218020.82677165355,81078.95630892023,183900.0
CB7,T,353,215292.59773371104,76557.38770209927,177420.0
CB8,D,441,434771.56462585035,215546.9314928064,326e3
CB8,F,166,185695.31927710844,102349.71438435013,122300.0
CB8,O,35,824111.2285714286,1313153.172150868,284e3
CB8,S,226,261611.03982300885,90777.16701977531,208425.0
CB8,T,365,208470.90684931507,69699.02265212643,175e3
CB9,D,365,310954.1205479452,92179.63637839735,258390.0
CB9,F,85,129352.63529411764,23211.099365567832,119600.0
CB9,O,19,395157.84210526315,304937.5707175821,218400.0
CB9,S,245,218162.2775510204,55473.66634317403,188790.0
CB9,T,520,183960.72692307693,46648.19746955316,161850.0
CF1,O,1,45e4,NA,45e4
CF10,D,2,458750.0,341179.0219225092,362250.0
CF10,F,734,156897.0667574932,56173.057963769395,126950.00000000001
CF10,O,85,3104718.317647059,7071790.014796985,198e3
CF10,S,13,219076.92307692306,166047.4136797788,147200.0
CF10,T,71,202237.42253521126,87447.30182109875,16e4
CF11,D,25,251024.72,74809.96965841741,227399.99999999997
CF11,F,828,161783.1147342995,64537.8332019973,12e4
CF11,O,22,622814.0454545454,732970.9454886473,207500.0
CF11,S,95,218591.05263157896,139058.8609452516,155e3
CF11,T,718,218204.44150417828,118755.71789470875,146e3
CF14,D,452,402326.16150442476,160697.22632272294,309996.5
CF14,F,470,126932.69787234043,39712.39463809082,109e3
CF14,O,32,1506975.0625,4481752.8937556585,204749.99999999997
CF14,S,917,263320.2900763359,86310.93964795877,22e4
CF14,T,760,203113.5960526316,46855.75222691079,175e3
CF15,D,263,353820.30038022815,119524.92511573,28e4
CF15,F,78,131223.8076923077,51096.13369343206,11e4
CF15,O,10,1382969.2,1257457.9276348506,374500.0
CF15,S,162,215964.46296296295,91649.77131586407,165e3
CF15,T,165,175054.21212121213,57700.86694605793,14e4
CF2,F,1,115e3,NA,115e3
CF2,O,1,135e3,NA,135e3
CF23,D,284,381387.6161971831,177473.8947947627,275e3
CF23,F,321,156268.35825545172,80938.27143770971,112e3
CF23,O,15,3321729.2666666666,7944314.975225604,169800.0
CF23,S,374,264285.9598930481,112438.95115715059,187e3
CF23,T,472,210951.38347457626,101443.60459104243,139285.0
CF24,D,17,207614.70588235295,77594.71181382523,161400.0
CF24,F,266,109083.16165413534,41105.82541748815,9e4
CF24,O,67,804950.2686567164,1393331.1825365005,144600.0
CF24,S,96,185155.0625,91331.90235996833,135e3
CF24,T,1247,179981.50280673616,58168.1411818666,153e3
CF3,D,235,318659.8595744681,162994.19333189778,228200.0
CF3,F,113,102825.57522123893,57874.88932322113,79600.0
CF3,O,26,1338699.923076923,2110159.085888624,165e3
CF3,S,489,162399.7218813906,43124.04917550464,135700.0
CF3,T,399,136172.17794486217,37609.02708977075,12e4
CF31,D,498,208436.8253012048,70223.22387251887,17e4
CF31,F,46,89453.26086956522,35764.89806465103,7e4
CF31,O,21,334730.95238095237,414523.4385641512,108e3
CF31,S,653,138834.57120980092,40832.05438407224,121500.0
CF31,T,387,119210.95348837209,30234.08287398498,102900.0
CF32,D,293,272765.8361774744,111580.79189875782,213597.0
CF32,F,38,99973.42105263157,77275.38911131027,67100.0
CF32,O,24,274182.7083333333,369076.69596186746,95e3
CF32,S,288,131849.18402777778,60237.506151304,95e3
CF32,T,444,80395.38288288288,34477.81248910169,6e4
CF33,D,95,184882.71578947367,45391.91947272516,165e3
CF33,F,29,65901.72413793103,17110.44732423638,56400.0
CF33,O,12,198507.16666666666,114955.13673590103,127437.9
CF33,S,192,120664.6875,29199.07729852227,107e3
CF33,T,128,103665.078125,25522.847491773653,89100.0
CF34,D,64,192444.4375,76116.53710831248,149850.0
CF34,F,8,39671.375,14437.13310418163,34600.0
CF34,O,9,201887.88888888888,189637.67655745812,77e3
CF34,S,109,108089.1743119266,36317.81659309525,85e3
CF34,T,253,71992.90513833992,24941.483694595852,59199.999999999985
CF35,D,372,264344.1532258064,103041.62853669378,205e3
CF35,F,18,89271.66666666667,38796.233595240534,61e3
CF35,O,15,323462.5333333333,679209.9435913828,56000.00000000001
CF35,S,349,152865.9340974212,34795.78803440583,135e3
CF35,T,148,138673.45945945947,43033.7453296083,115e3
CF36,D,220,296994.11363636365,143647.53156085158,23e4
CF36,F,96,126180.72916666667,67777.82371752406,95e3
CF36,O,9,396527.77777777775,799049.1267403052,61250.0
CF36,S,177,194526.10169491524,54062.05935501817,165e3
CF36,T,101,164142.57425742573,44263.58626802544,138e3
CF37,D,144,208775.03472222222,64617.257893353286,184750.0
CF37,F,52,81926.82692307692,26751.344698267698,67099.99999999997
CF37,O,28,436938.71428571426,793636.8047910066,83200.0
CF37,S,276,131703.22463768115,45526.937218233674,105e3
CF37,T,742,94606.70080862533,30829.020028206687,76649.99999999999
CF38,D,367,245567.87465940055,56521.50520220641,213e3
CF38,F,20,85325.55,21781.789309505406,76985.0
CF38,O,3,188333.33333333334,65835.65396753748,165200.0
CF38,S,432,144111.28472222222,30866.783638568628,126150.0
CF38,T,243,128772.17695473251,37386.917185036655,11e4
CF39,D,141,180294.1489361702,45009.005689962636,165e3
CF39,F,8,40812.5,27864.387794151466,29100.0
CF39,O,20,126801.4,171474.3533493228,55700.0
CF39,S,214,105271.79906542056,37689.021638002996,82450.0
CF39,T,404,72401.5396039604,29264.536576005306,55e3
CF40,D,26,153468.26923076922,42750.136583227606,140887.5
CF40,F,6,34875.0,8108.251969444462,31875.0
CF40,O,18,139133.27777777778,133572.70381323097,75500.0
CF40,S,59,99394.89830508475,41476.82719580728,76200.0
CF40,T,437,63745.49656750572,24924.961819707252,48399.999999999985
CF41,D,18,150486.11111111112,68540.4813950798,105700.0
CF41,F,3,26500.0,2179.449471770337,26100.0
CF41,O,6,111500.0,69497.48196877351,63e3
CF41,S,24,108583.33333333333,48254.00786838664,85e3
CF41,T,253,66735.75098814229,24868.403341413752,5e4
CF42,D,21,163857.14285714287,76552.78291106453,119e3
CF42,F,7,47564.28571428572,31162.13934522835,32199.999999999996
CF42,O,10,101801.1,69906.811390355,6e4
CF42,S,27,116740.74074074074,57379.86955544105,84e3
CF42,T,297,63664.919191919194,27341.801409275467,45e3
CF43,D,11,120700.0,70463.39475216901,67500.0
CF43,F,7,47785.71428571428,16051.628014153639,38400.0
CF43,O,11,77363.63636363637,44557.87860137133,56e3
CF43,S,17,64647.05882352941,37473.22573596812,44100.0
CF43,T,266,51343.97744360902,21308.871514692604,38750.0
CF44,D,305,190239.99344262294,53867.10195667188,163100.0
CF44,F,39,47216.5641025641,17439.97406564174,4e4
CF44,O,36,312969.05555555556,423089.03126430523,77750.0
CF44,S,286,111280.78671328671,51059.75178429332,84e3
CF44,T,639,70271.35211267606,26787.619655981056,55e3
CF45,D,37,158306.62162162163,60332.956698341615,125e3
CF45,F,8,40550.0,18293.011936646348,26840.0
CF45,O,7,325400.0,655663.6231076623,29959.999999999996
CF45,S,71,105340.56338028169,43888.46176509994,75100.0
CF45,T,395,63058.564556962025,30477.429895885896,44600.0
CF46,D,152,210201.0855263158,53983.94826707817,19e4
CF46,F,2,47750.0,1060.6601717798212,47450.0
CF46,O,7,191411.14285714287,233959.9624482991,23500.0
CF46,S,167,121906.76047904191,36313.43512935798,107e3
CF46,T,180,73885.22222222222,29621.83418165622,56775.0
CF47,D,89,198652.76404494382,51753.55413641184,174400.0
CF47,F,11,64454.09090909091,13917.513574303028,53500.0
CF47,O,16,169382.6875,292055.302158277,14750.0
CF47,S,87,120185.50574712643,52357.081624230756,80800.0
CF47,T,331,77159.18429003021,30026.42813850566,61e3
CF48,D,132,185969.27272727274,66934.72580276598,147950.0
CF48,F,20,61750.0,6073.020578539844,58500.0
CF48,O,30,842703.1666666666,2655713.4881115593,68817.4
CF48,S,145,105731.0,39598.18955246986,8e4
CF48,T,398,70908.6407035176,25198.096849770816,55549.99999999999
CF5,D,327,356732.4770642202,174222.0487408844,256600.0
CF5,F,273,110831.17582417582,47846.59855694001,80600.0
CF5,O,25,301506.28,355779.51634047175,117483.99999999997
CF5,S,634,202852.40220820188,107558.87794695365,142500.0
CF5,T,835,178380.90658682634,65895.0891045151,135e3
CF61,D,97,292806.90721649484,113962.06723722104,229990.0
CF61,F,8,78187.5,22589.405702673987,76300.0
CF61,O,3,396666.6666666667,249466.0965609021,264e3
CF61,S,85,192664.35294117648,58381.0141889561,166e3
CF61,T,81,146851.17283950618,49806.49059279075,124950.0
CF62,D,456,263420.2390350877,98597.25330653625,211250.0
CF62,F,122,116457.79508196721,41268.05212687039,92300.0
CF62,O,22,1595665.3181818181,3565049.7404906186,91950.0
CF62,S,492,171925.78048780488,48300.122044523545,144751.2
CF62,T,746,145406.55898123325,43891.46318690141,12e4
CF63,D,80,211658.9375,39689.388433642445,191400.0
CF63,F,61,92998.3606557377,22784.400670950865,8e4
CF63,O,15,244323.53333333333,231252.96223612133,113400.0
CF63,S,137,141235.14598540147,26783.34815853823,127e3
CF63,T,438,113179.14611872146,26526.819529301967,99095.0
CF64,D,263,438524.9733840304,211839.59289923363,31e4
CF64,F,367,170068.3923705722,77077.59231909757,130800.0
CF64,O,30,301217.3,501014.9608432557,84503.99999999999
CF64,S,365,285385.19178082194,129019.28455487202,215e3
CF64,T,482,248523.58091286308,108546.72581669435,180150.0
CF71,D,151,440328.0,165480.38156039323,342e3
CF71,F,10,182e3,84793.8677028003,130500.0
CF71,O,16,583120.0,407745.91401999356,4e5
CF71,S,64,293904.6875,81830.32421911547,259500.0
CF71,T,35,320625.71428571426,112062.1284951216,245800.0
CF72,D,347,256439.8818443804,129214.6309560581,21e4
CF72,F,69,175107.89855072464,122282.75750346537,96699.99999999999
CF72,O,13,441059.6153846154,448128.94855750655,188e3
CF72,S,396,148731.4116161616,40667.97549909144,125500.0
CF72,T,253,140276.83794466403,48069.027450956164,116099.99999999999
CF8,O,1,37e4,NA,37e4
CF81,D,41,158955.36585365853,49164.44687716729,149e3
CF81,F,4,38500.0,15154.757228892408,29200.0
CF81,O,13,215061.46153846153,163489.2047642165,97780.0
CF81,S,82,91343.4756097561,26032.82145711287,75e3
CF81,T,229,73871.50655021834,19824.28816726525,63200.0
CF82,D,179,207123.12849162013,63220.78938880842,178880.0
CF82,F,15,68316.66666666667,23259.88013317188,60200.0
CF82,O,6,118916.66666666667,104962.09633323197,51250.0
CF82,S,271,120517.11439114391,33663.32598703056,1e5
CF82,T,163,106620.61349693252,27237.373027443613,91800.0
CF83,D,363,233275.6611570248,78545.92405385061,19e4
CF83,F,56,86446.625,27803.01296135988,72500.0
CF83,O,37,380981.6756756757,611257.6584600917,130399.99999999999
CF83,S,548,145216.8503649635,36774.65804954954,128325.0
CF83,T,558,115694.1182795699,37013.62155443389,96500.0
CH1,D,140,308282.0714285714,135874.22704885705,215599.99999999997
CH1,F,409,160987.19070904647,95868.26196964874,12e4
CH1,O,92,1412666.6847826086,3915367.5480002332,180274.8
CH1,S,217,162509.88479262672,56428.16501576895,13e4
CH1,T,339,180878.53982300885,176423.6124512022,12e4
CH2,D,254,308206.94881889765,127769.08769957758,23e4
CH2,F,193,143429.46632124353,51414.7764595508,121100.0
CH2,O,22,298098.45454545453,343353.84918986686,72899.99999999999
CH2,S,453,225135.3178807947,73685.47314716014,19e4
CH2,T,371,183538.84905660377,64927.73078326116,151e3
CH3,D,553,387949.3526220615,167151.4823433527,309995.0
CH3,F,111,177257.63963963964,108873.22243682347,1e5
CH3,O,20,378944.6,531654.0557625598,111100.0
CH3,S,450,233925.9111111111,97310.59965498403,192e3
CH3,T,380,194477.8657894737,118515.65741641376,146e3
CH4,D,556,297877.42086330935,149556.52316345635,222500.0
CH4,F,94,121733.14893617021,56196.370824151425,1e5
CH4,O,24,907170.5,1387625.075131451,163500.0
CH4,S,531,179755.14124293785,92811.54837143193,14e4
CH4,T,291,166854.52233676976,70233.32936936378,133e3
CH41,D,10,135148.0,57337.75279478221,118496.5
CH41,F,106,79903.21698113208,30928.747061902413,61750.0
CH41,O,53,379993.77358490566,608119.2155143544,95e3
CH41,S,137,106171.0,33970.267515483734,94500.0
CH41,T,303,67663.6699669967,27231.296575243407,50800.0
CH42,D,65,276969.0,139496.86449825225,189995.0
CH42,F,89,73131.73033707865,35057.27208951481,5e4
CH42,O,14,392785.71428571426,500124.01209352806,117500.00000000001
CH42,S,276,137490.1992753623,55901.40476081862,111350.0
CH42,T,471,80975.4288747346,32375.39523154356,61500.0
CH43,D,281,297220.1209964413,166681.1152736811,207e3
CH43,F,257,94142.4513618677,38780.80945265696,75e3
CH43,O,17,326647.0588235294,397294.4344526598,164400.0
CH43,S,443,184226.27539503385,89435.7975444546,136030.0
CH43,T,190,128508.05263157895,57865.40483462001,95e3
CH44,D,30,151731.16666666666,55149.548872437146,117700.0
CH44,F,47,70763.82978723405,19429.853492834332,62800.0
CH44,O,17,331300.0,382528.3714968081,91600.0
CH44,S,270,123559.75555555556,40836.307191704625,103700.0
CH44,T,440,77678.73636363636,29052.135716403434,61e3
CH45,D,95,236301.05263157896,100161.25083630365,18e4
CH45,F,255,110252.2156862745,59226.416141890164,75e3
CH45,O,23,280711.52173913043,355052.8208380819,114400.0
CH45,S,551,167250.45916515426,52128.43506467866,135e3
CH45,T,303,122677.82178217822,44185.05829768089,102e3
CH46,D,164,184549.68902439025,52143.10126684821,158e3
CH46,F,33,75192.42424242424,20010.962312927233,62600.0
CH46,O,11,233768.18181818182,162574.35571566518,11e4
CH46,S,415,131213.8795180723,27998.31335516912,118e3
CH46,T,150,102905.66666666667,23616.102270809304,87700.0
CH47,D,66,437537.8787878788,253596.78717641602,287250.0
CH47,F,98,158107.4693877551,72111.75286027603,115e3
CH47,O,15,170500.0,105219.66817771558,11e4
CH47,S,133,283377.4962406015,104664.8618794136,224998.0
CH47,T,83,216848.19277108434,98791.43880337222,143600.0
CH48,D,184,483333.60326086957,241911.306289199,329500.0
CH48,F,155,177967.67741935485,90514.01954852258,121600.0
CH48,O,11,315636.36363636365,423752.5864764185,42e3
CH48,S,138,257885.92028985507,137532.40533450939,18e4
CH48,T,93,209679.05376344087,92715.25096748902,146200.0
CH49,D,200,242161.19,69801.60823652934,202449.99999999997
CH49,F,83,68656.02409638555,24550.96912993303,55e3
CH49,O,4,360420.0,562811.7378543795,90067.99999999999
CH49,S,454,163055.98678414096,42953.77750631063,142504.5
CH49,T,161,103744.34782608696,28717.82842988412,85e3
CH5,D,474,215214.45569620252,82131.85297788243,165e3
CH5,F,37,102925.4054054054,46773.786779479306,70800.0
CH5,O,34,1714683.1764705882,4633545.207766031,165300.0
CH5,S,513,133994.77192982455,34430.788002275636,117500.0
CH5,T,250,112619.516,35120.66574453138,89981.5
CH6,D,170,190571.38235294117,51476.12077229774,163695.0
CH6,F,1,89e3,NA,89e3
CH6,O,9,515555.55555555556,846704.8055714446,191e3
CH6,S,238,116930.67226890757,25872.395940423576,103e3
CH6,T,98,97117.5,25296.93752348316,79100.0
CH60,D,252,428726.54761904763,149947.7327456587,348150.0
CH60,F,82,139153.65853658537,62732.213937196655,110600.0
CH60,O,7,370703.28571428574,276380.43400761584,323199.99999999994
CH60,S,146,245367.93835616438,86957.78570248286,196475.0
CH60,T,26,187011.53846153847,71690.55908233985,151225.0
CH61,D,144,268615.15972222225,190312.6620082138,204800.0
CH61,F,18,117333.33333333333,63672.18434154376,81500.0
CH61,O,6,5049416.666666667,11591801.104300689,59250.0
CH61,S,393,186524.63867684477,44310.57961339744,156300.0
CH61,T,57,144788.1754385965,54460.450444442045,126400.0
CH62,D,128,277034.453125,77380.43041947555,232500.0
CH62,F,95,99676.88421052632,33398.80960640286,79600.0
CH62,O,21,422805.38095238095,574457.789492011,13e4
CH62,S,398,154512.87688442212,42952.08063715157,132050.0
CH62,T,362,120187.5,38296.18877135631,1e5
CH63,D,207,268897.8502415459,97662.84120764311,22e4
CH63,F,59,91975.7627118644,31826.43555032947,70400.0
CH63,O,4,921e3,1587644.3766368672,80999.99999999999
CH63,S,467,178457.8800856531,43106.63492394502,154e3
CH63,T,132,139380.56818181818,36238.835578202816,120599.99999999999
CH64,D,334,320760.128742515,139299.53215854673,23e4
CH64,F,108,171337.09259259258,107819.0766088098,98200.0
CH64,O,8,126062.5,84821.0037583347,82800.00000000001
CH64,S,223,203154.46188340808,91123.73003812168,159980.0
CH64,T,113,196814.1946902655,115441.31511437644,126200.0
CH65,D,88,203891.30681818182,48005.4699858251,182100.0
CH65,F,58,84979.22413793103,24106.407021271265,7e4
CH65,O,28,636994.9642857143,1277864.5353641822,82080.0
CH65,S,283,128417.14134275618,34350.33185384551,109570.0
CH65,T,271,93322.80073800738,26448.93294880756,79e3
CH66,D,300,241175.73333333334,75634.1719242772,199981.5
CH66,F,60,153187.41666666666,108142.98679820624,8e4
CH66,O,9,402834.55555555556,506173.3793496828,97800.0
CH66,S,497,149113.25150905433,36076.34730191388,132400.0
CH66,T,233,125247.92274678111,50754.339661603175,102300.0
CH7,D,756,233920.75396825396,83073.33258304556,185e3
CH7,F,55,102547.90909090909,30867.069032218304,95e3
CH7,O,42,430219.3095238095,519237.72975356254,145999.99999999997
CH7,S,575,145190.67304347825,36795.06256995715,127600.0
CH7,T,231,128055.51515151515,44784.39450492321,108e3
CH8,D,235,217443.82978723405,85624.31105351857,163400.0
CH8,F,5,86900.0,53635.808933957545,59000.00000000001
CH8,O,17,252332.58823529413,218750.1661802394,123600.0
CH8,S,194,114410.28350515464,42818.81469050164,92450.0
CH8,T,92,98542.39130434782,36449.93098682217,83e3
CM0,D,308,355859.5292207792,154950.6184693319,275e3
CM0,F,64,121145.859375,33392.71996217101,99999.0
CM0,O,15,410952.06666666665,572899.8927272756,121850.00000000001
CM0,S,200,233664.2,45678.98534469225,21e4
CM0,T,172,207968.83139534883,39140.46834564498,185e3
CM1,D,500,513157.698,186262.61469682676,4e5
