year,outcode,property_type,n,avg_price,sd,q05,q10,q15,q20,q25,q50,q75
2016.0,ME2,T,350,212266.85714285713,49388.95512681165,146125.0,16e4,171350.0,178e3,185e3,205500.0,234875.0
2016.0,ME20,D,93,465519.94623655913,124891.57161334557,318800.0,361e3,375e3,382e3,394995.0,45e4,489995.0
2016.0,ME20,F,70,235030.7142857143,103722.42650628631,137250.0,154500.0,165700.0,17e4,178500.0,2e5,254e3
2016.0,ME20,O,9,554502.7777777778,465207.9374531828,170450.0,200900.0,225900.0,245450.0,265e3,36e4,55e4
2016.0,ME20,S,134,299987.20149253734,56624.09574544365,22e4,232900.0,249875.0,259200.0,265500.0,295500.0,328750.0
2016.0,ME20,T,122,258706.0737704918,56143.81515876251,192100.0,198800.0,212300.0,218e3,220125.0,25e4,285750.0
2016.0,ME3,D,108,402411.43518518517,141930.51670442976,250700.00000000003,275e3,280250.0,287595.0,295e3,382500.0,465e3
2016.0,ME3,F,36,143409.58333333334,43093.069783816245,77875.0,8e4,113812.5,118500.0,119750.0,13e4,171498.75
2016.0,ME3,O,8,709962.5,1231508.4918650438,43815.000000000015,87530.00000000003,131250.0,175000.00000000006,218750.0,3e5,481250.0
2016.0,ME3,S,185,275199.9459459459,73090.82448508915,175e3,19e4,215e3,226600.0,235e3,267500.0,305e3
2016.0,ME3,T,147,224995.61224489796,54398.75286234741,146500.0,165e3,176549.99999999997,185400.0,193500.0,22e4,253250.0
2016.0,ME4,D,39,404704.8717948718,130313.2161092891,243000.00000000003,26e4,287e3,325e3,331250.0,375e3,487500.0
2016.0,ME4,F,180,148267.38888888888,65111.72606647976,63997.5,69965.5,75850.0,89800.0,101562.5,137750.0,19e4
2016.0,ME4,O,18,366622.05555555556,455995.3656145398,22170.000000000004,47460.0,66900.0,91000.00000000001,133750.0,235e3,446749.25
2016.0,ME4,S,56,255662.23214285713,88091.18738257761,133750.0,147500.0,154750.0,172e3,185250.0,255e3,313875.0
2016.0,ME4,T,359,187389.24512534818,60234.777930961594,125e3,135e3,14e4,145e3,151500.0,17e4,204500.0
2016.0,ME5,D,174,349376.9827586207,78434.16376377962,244300.0,26e4,27e4,29e4,3e5,34e4,385750.0
2016.0,ME5,F,69,129378.53623188406,45796.974834775385,75281.4,89200.0,97100.0,1e5,105e3,12e4,147e3
2016.0,ME5,O,18,210294.27777777778,162862.0954383351,397.50000000000006,835.0000000000001,41699.999999999985,81e3,91562.5,198750.0,27e4
2016.0,ME5,S,276,250788.09057971014,56013.69518390481,172500.0,188250.0,2e5,21e4,217750.0,249500.0,275e3
2016.0,ME5,T,425,201425.56470588237,36950.01666538007,145e3,155e3,165e3,172e3,178e3,2e5,22e4
2016.0,ME6,D,25,377160.0,78845.1435832713,248400.0,265200.0,304200.0,328600.0,335e3,38e4,445e3
2016.0,ME6,F,69,206489.13043478262,71220.52944157757,97e3,120200.0,129960.0,137970.0,16e4,21e4,243e3
2016.0,ME6,O,4,363e3,32903.900478008174,329800.0,334600.0,339400.0,344200.0,349e3,361e3,375e3
2016.0,ME6,S,48,285987.3958333333,52059.95161053309,211750.0,225e3,232e3,235e3,237e3,28e4,325e3
2016.0,ME6,T,106,228891.88679245283,60710.37338384693,145187.5,151e3,164e3,173e3,186e3,225e3,275e3
2016.0,ME7,D,64,372399.90625,110320.09982682482,224425.0,241200.0,253600.0,261600.0,283875.0,362500.0,446250.0
2016.0,ME7,F,123,136904.75609756098,58900.052484924905,76e3,83e3,89650.0,98500.0,105e3,125e3,152750.0
2016.0,ME7,O,16,709181.0,905836.9019140992,78750.0,129048.0,161697.0,172500.0,174375.0,316350.0,93e4
2016.0,ME7,S,107,266349.90654205607,73205.31330913966,180100.0,191100.0,197350.0,208000.00000000003,216250.0,260500.0,296250.0
2016.0,ME7,T,641,191075.2433697348,43588.4035208555,131e3,145e3,155e3,158e3,163550.0,182e3,21e4
2016.0,ME8,D,117,409297.00854700856,115320.6639322163,248400.0,274800.0,298650.0,32e4,332500.0,388e3,48e4
2016.0,ME8,F,63,142379.3650793651,44250.708610073125,103100.0,109600.0,113210.0,115e3,115e3,125e3,161e3
2016.0,ME8,O,11,514386.36363636365,780188.9784183409,7125.0,12e3,13500.0,15e3,44500.0,3e5,61e4
2016.0,ME8,S,280,268852.64285714284,51656.86721651518,189850.0,205e3,22e4,229596.0,235e3,265e3,297500.0
2016.0,ME8,T,323,223862.30030959751,40327.947982020996,17e4,181e3,19e4,195e3,2e5,22e4,243e3
2016.0,ME9,D,154,395009.3831168831,160167.4127008476,249998.25,265450.0,276950.0,282600.0,292712.5,344475.0,445e3
2016.0,ME9,F,17,138711.76470588235,28211.032468542806,97200.0,108100.0,114100.0,118400.0,12e4,145e3,15e4
2016.0,ME9,O,10,478365.4,288518.24902159814,94058.15,183116.3,255772.04999999993,323741.39999999997,355462.5,431571.0,665413.75
2016.0,ME9,S,137,260244.0510948905,56655.136813900506,189e3,2e5,208e3,220200.0,23e4,247500.0,28e4
2016.0,ME9,T,107,223318.59813084113,46193.86639833845,16e4,172400.0,181850.0,186800.0,194975.0,219950.0,248475.0
2016.0,MK1,D,1,39e4,NA,39e4,39e4,39e4,39e4,39e4,39e4,39e4
2016.0,MK1,F,2,83250.0,1060.6601717798212,82575.0,82650.0,82725.0,82800.0,82875.0,83250.0,83625.0
2016.0,MK1,O,7,1033982.8571428572,1340617.2526329588,144420.0,243840.00000000003,343259.99999999994,379120.0,383200.0,435e3,1087500.0
2016.0,MK1,S,5,218e3,79733.93255070265,108e3,136e3,164000.00000000003,192e3,22e4,255e3,26e4
2016.0,MK10,D,181,447341.54143646406,116331.66090968196,305e3,322e3,338995.0,353e3,36e4,437995.0,494495.0
2016.0,MK10,F,235,182983.95319148936,50938.75453623625,63e3,1e5,145e3,155e3,161498.0,185e3,211250.0
2016.0,MK10,O,7,5093534.0,9927649.813166508,92374.1,94185.2,95996.29999999999,100280.0,105800.0,140163.0,4356206.0
2016.0,MK10,S,103,302561.8446601942,74472.82217125993,146700.0,220800.0,240746.5,263480.0,272500.0,305e3,343997.5
2016.0,MK10,T,84,239586.95238095237,91316.22514928973,95700.0,108250.0,116800.0,131500.0,203750.0,255247.5,297500.0
2016.0,MK11,D,79,428952.2784810127,126226.22631912751,220995.0,263796.0,312795.0,329198.0,356495.0,410995.0,504995.0
2016.0,MK11,F,50,210196.4,47288.12839154781,114050.0,13e4,151100.0,181000.00000000003,210248.75,23e4,24e4
2016.0,MK11,O,6,896491.6666666666,1310722.8121981653,218987.5,224975.0,230962.5,236950.0,240212.5,375e3,596750.0
2016.0,MK11,S,74,298382.9054054054,80549.99308693949,202745.0,213950.0,227349.99999999997,253e3,265248.75,301995.0,316995.0
2016.0,MK11,T,75,252915.13333333333,78789.9113919044,143498.5,152800.0,174995.5,199396.0,200995.0,242500.0,29e4
2016.0,MK12,D,19,335443.6842105263,76072.28373290223,228745.5,229999.0,240500.0,257e3,278500.0,332500.0,393747.5
2016.0,MK12,F,48,148340.41666666666,50569.40882981689,72100.0,8e4,87624.75,98500.0,105e3,169250.0,18e4
2016.0,MK12,O,11,727326.8181818182,1254510.0437666345,8e4,145e3,192500.0,24e4,242500.0,35e4,59e4
2016.0,MK12,S,45,252198.3111111111,53062.616537540824,173400.0,19e4,199769.59999999998,205e3,22e4,255e3,285e3
2016.0,MK12,T,140,223563.19285714286,51473.16205444737,132e3,167250.0,179e3,187400.0,195e3,230750.0,255e3
2016.0,MK13,D,65,326775.0,75944.53573887821,23e4,246e3,258e3,276996.0,28e4,315e3,381750.0
2016.0,MK13,F,15,119533.33333333333,51243.28062803755,53550.0,64800.0,72300.0,74400.0,75e3,12e4,161500.0
2016.0,MK13,O,4,250048.75,75356.55361623611,170499.99999999997,181e3,191500.0,202e3,212500.0,249997.5,287546.25
2016.0,MK13,S,81,218350.43209876542,52616.80736227215,12e4,18e4,189950.0,19e4,2e5,217e3,24e4
2016.0,MK13,T,120,195644.375,45615.06563451802,115947.5,139750.0,154400.0,159999.0,171500.0,2e5,223125.0
2016.0,MK14,D,85,377324.70588235295,107724.46970869528,258631.0,267e3,277600.0,287400.0,295e3,351995.0,43e4
2016.0,MK14,F,43,143776.2558139535,39969.21692532239,86800.0,104e3,106450.0,108800.0,112497.5,139e3,162375.0
2016.0,MK14,O,6,2965576.8333333335,2993866.0261454866,126250.0,132500.0,138750.0,145e3,402345.0,2239230.5,5551020.25
2016.0,MK14,S,78,241935.3205128205,68512.92739112183,129100.0,131850.0,179150.0,191200.0,2e5,238e3,288750.0
2016.0,MK14,T,129,223385.6511627907,74485.44865186457,115e3,150600.0,172100.0,18e4,187e3,218e3,245e3
2016.0,MK15,D,55,436764.1818181818,167777.14512876575,203850.0,241e3,258200.0,28e4,295e3,428e3,565e3
2016.0,MK15,F,23,200765.73913043478,66815.79622243489,125e3,126e3,13e4,143084.80000000002,171356.0,205e3,22e4
2016.0,MK15,O,3,6704166.666666667,10695438.377333269,308250.00000000006,364e3,419750.0,475500.0,531250.0,81e4,993e4
2016.0,MK15,S,27,242886.66666666666,63158.73340852578,132685.0,154580.0,176700.0,203500.0,219e3,245e3,287500.0
2016.0,MK15,T,14,237285.7142857143,35063.52163503474,197600.0,201700.0,207550.0,216400.0,222750.0,231500.0,249500.0
2016.0,MK16,D,83,437489.0963855422,154814.46449395988,278950.0,310300.0,321500.0,336970.0,342750.0,382500.0,47e4
2016.0,MK16,F,52,171371.0576923077,43953.67558451468,116e3,129600.0,14e4,145e3,147e3,165e3,189837.5
2016.0,MK16,O,16,371194.875,653561.5312554103,5250.0,18750.0,58625.0,14e4,153968.75,225e3,303750.0
2016.0,MK16,S,96,289192.0833333333,83850.46781612169,199e3,223500.0,227250.0,23e4,239500.0,275e3,318125.0
2016.0,MK16,T,99,237289.28282828283,66173.36663520725,163300.0,178445.0,195e3,205e3,209500.0,225e3,246250.0
2016.0,MK17,D,139,576292.5899280575,232314.87749665786,328600.0,344496.0,37e4,381500.0,4e5,525e3,676250.0
2016.0,MK17,F,36,193013.77777777778,131541.6589002698,98437.0,98437.0,98437.0,98437.0,107500.0,151500.0,225500.0
2016.0,MK17,O,10,4085495.0,11709842.101897066,2450.0,2899.9999999999995,5449.999999999997,8599.999999999998,36375.0,349825.0,458700.0
2016.0,MK17,S,103,338815.7475728155,77551.02261063528,23e4,247e3,265e3,272e3,281e3,33e4,385e3
2016.0,MK17,T,62,300957.98387096776,111556.05520103393,180025.0,206200.0,213300.0,225200.0,238e3,279500.0,334850.0
2016.0,MK18,D,326,463214.4294478528,165800.99769071527,296237.5,319500.0,336496.25,345e3,353500.0,434995.0,519245.0
2016.0,MK18,F,58,189081.2931034483,48431.78177167602,123500.0,13e4,134100.0,140600.0,150496.25,192500.0,214750.0
2016.0,MK18,O,20,381139.95,288860.34781724995,38425.00000000001,80500.00000000001,93500.0,95e3,120500.0,387e3,555e3
2016.0,MK18,S,178,293660.7247191011,62564.26387772984,199550.0,227995.0,239100.0,245e3,251687.5,29e4,33e4
2016.0,MK18,T,184,253602.39130434784,79425.23425243197,155450.0,171500.0,189427.5,195360.0,205375.0,244e3,295e3
2016.0,MK19,D,82,473752.9268292683,209776.72689377674,285249.75,310100.0,320225.0,329599.0,346237.5,437500.0,542462.5
2016.0,MK19,F,9,135888.88888888888,42274.23696663384,88600.0,92200.0,94800.0,96400.0,98e3,125e3,175e3
2016.0,MK19,O,3,5170666.666666667,7520730.10640146,180800.00000000015,349599.99999999994,518400.00000000006,687199.9999999999,856e3,17e5,775e4
2016.0,MK19,S,78,280522.3076923077,88620.17914898164,199499.99999999997,22e4,229975.0,235400.0,240250.0,267e3,307462.5
2016.0,MK19,T,51,273876.3725490196,118180.27547386424,168e3,17e4,174250.0,19e4,221250.0,25e4,309975.0
2016.0,MK2,D,25,273707.8,65627.4191630297,158100.0,208300.0,221200.0,225360.0,232500.0,265e3,311e3
2016.0,MK2,F,52,147009.11538461538,32691.082253844117,97725.0,107100.0,12e4,12e4,123750.0,147750.0,175250.0
2016.0,MK2,O,5,232400.0,71177.94602262699,146e3,167e3,188e3,209e3,23e4,24e4,242e3
2016.0,MK2,S,60,232196.0,39832.15212677878,154749.75,174e3,188495.75,209800.0,217500.0,24e4,26e4
2016.0,MK2,T,117,186095.68376068375,55409.964142314515,111480.0,126600.0,134100.0,142e3,149995.0,176500.0,22e4
2016.0,MK3,D,110,355863.2181818182,85689.22356911965,233372.5,259600.0,268700.0,291600.0,298125.0,344997.5,415e3
2016.0,MK3,F,88,159338.06818181818,50308.581529750256,58050.0,72350.0,82699.99999999999,103821.0,136e3,177e3,197587.5
2016.0,MK3,O,7,819789.8571428572,1845910.6285571202,34500.0,34500.0,34500.0,34500.0,34500.0,145029.0,245e3
2016.0,MK3,S,194,267989.58762886596,50505.982912252075,194600.0,210825.0,22e4,229200.0,232e3,26e4,305e3
2016.0,MK3,T,147,235431.5306122449,50188.80646165328,177898.5,181900.0,19e4,195e3,2e5,22e4,280250.0
2016.0,MK4,D,147,425160.7619047619,132486.00802211039,272915.4,281200.0,306800.0,320500.0,33e4,41e4,5e5
2016.0,MK4,F,70,134294.0,62091.72207657622,44175.0,52350.0,6e4,75e3,78500.0,130475.0,190625.0
2016.0,MK4,O,7,985570.2857142857,1858878.7577685744,204250.0,209500.0,214750.0,216500.0,216500.0,304e3,383221.0
2016.0,MK4,S,90,250289.3777777778,71848.81575976322,93122.75,119880.0,203700.0,224e3,23e4,264997.5,291500.0
2016.0,MK4,T,111,242682.42342342343,76943.05135258383,94350.0,15e4,160500.0,177500.0,2e5,248e3,301e3
2016.0,MK40,D,112,484655.16964285716,216099.2746444834,238747.25,281495.5,307550.0,325595.8,341745.0,419997.5,592500.0
2016.0,MK40,F,345,146401.81449275362,47598.071479282466,75400.0,9e4,101200.0,11e4,12e4,14e4,172500.0
2016.0,MK40,O,29,2080108.6206896552,6107591.629176829,15950.000000000004,34680.00000000001,51674.0,68348.0,125e3,447500.0,875e3
2016.0,MK40,S,138,319323.26086956525,120196.84395132205,203500.0,209513.5,219997.75,238780.0,244625.0,281025.0,360750.0
2016.0,MK40,T,158,245710.82278481012,82065.54259156139,139700.0,152350.0,165e3,17e4,182250.0,251e3,286745.0
2016.0,MK41,D,180,374006.27777777775,130092.99744778861,25e4,264700.0,27e4,279e3,290375.0,35e4,406250.0
2016.0,MK41,F,39,125025.2564102564,49432.310229943396,62250.0,66200.0,72798.5,79200.0,86250.0,127500.0,145e3
2016.0,MK41,O,13,544038.4615384615,372778.8923264065,61000.00000000001,96000.00000000001,128999.99999999999,191000.00000000006,267500.0,6e5,71e4
2016.0,MK41,S,247,253485.7894736842,52628.68858791709,181200.0,2e5,214300.0,22e4,224e3,247500.0,278e3
2016.0,MK41,T,200,201702.17,39914.43483833159,135e3,15e4,164550.0,171800.0,175750.0,199995.0,223487.5
2016.0,MK42,D,186,325122.72580645164,91525.55293211737,22e4,231750.0,249562.5,26e4,268123.75,307497.5,373750.0
2016.0,MK42,F,185,142790.02702702704,42929.52135065105,70250.0,81200.0,98700.0,105e3,11e4,138e3,173e3
2016.0,MK42,O,21,586167.4285714285,844645.8132933929,55e3,138250.0,14e4,15e4,171500.0,27e4,602750.0
2016.0,MK42,S,295,235816.70847457627,45438.2734696326,17e4,18e4,185e3,191e3,203250.0,237e3,269995.0
2016.0,MK42,T,360,208484.9,46829.73581166709,137950.0,152450.0,163e3,17e4,177375.0,207250.0,235e3
2016.0,MK43,D,409,403772.06601466995,170033.21517988725,268498.0,284950.0,289959.0,304195.0,317950.0,38e4,445995.0
2016.0,MK43,F,23,143508.47826086957,36767.252210072096,88750.0,100100.0,103350.0,116e3,125e3,15e4,164e3
2016.0,MK43,O,24,648348.0416666666,1041120.5628214277,17149.45000000002,58026.6,62979.45,67996.6,91999.25,267500.0,71e4
2016.0,MK43,S,277,259662.86281588447,76949.17600002329,156400.0,203580.0,219997.0,227960.0,233e3,253e3,285e3
2016.0,MK43,T,246,243844.25609756098,59915.660009950865,167875.0,18e4,194750.0,2e5,210062.5,236500.0,269987.5
2016.0,MK44,D,130,478915.25384615385,187206.24893790323,247250.0,287250.0,305700.0,337400.0,36e4,425e3,582500.0
2016.0,MK44,F,5,200300.0,132593.17478663824,95600.0,101700.0,107800.0,113900.0,12e4,167e3,2e5
2016.0,MK44,O,7,959571.4285714285,771986.3680020213,115900.00000000001,194800.00000000003,273700.0,345e3,412500.0,935e3,131e4
2016.0,MK44,S,59,305302.5423728814,97844.00913053003,184050.0,219800.0,225e3,232400.0,238975.0,285e3,345e3
2016.0,MK44,T,58,227684.39655172414,89968.45138117977,149250.0,161400.0,165775.0,172e3,180625.0,202e3,23e4
2016.0,MK45,D,344,486203.91279069765,169940.36462795286,290712.5,325e3,345e3,361200.0,37e4,451e3,55e4
2016.0,MK45,F,63,187986.88888888888,58757.08471986827,115499.9,125e3,135300.0,144900.0,151247.5,188500.0,218250.0
2016.0,MK45,O,17,466057.64705882355,355707.5139691564,85e3,117e3,161e3,217e3,225e3,4e5,629e3
2016.0,MK45,S,291,289745.1615120275,86119.8481992794,152875.0,205e3,225e3,235e3,239997.5,284995.0,33e4
2016.0,MK45,T,260,277205.6153846154,96434.54788630898,155e3,186e3,201700.0,215e3,221500.0,25e4,32e4
2016.0,MK46,D,68,550209.9264705882,416053.0548244128,284550.0,308398.5,325125.0,337e3,367500.0,437500.0,620500.0
2016.0,MK46,F,10,172900.0,53247.22214976727,78900.0,79800.0,102399.99999999997,131200.0,156750.0,198750.0,204250.0
2016.0,MK46,O,6,540100.0,603340.9483865652,8700.0,10800.0,12900.0,15e3,57250.0,359500.0,883750.0
2016.0,MK46,S,28,373035.35714285716,288952.9838115042,214600.0,239e3,248e3,252800.0,263750.0,297500.0,368750.0
2016.0,MK46,T,52,269609.51923076925,108794.79256145406,166104.75,177200.0,188475.0,195e3,198750.0,245e3,317750.0
2016.0,MK5,D,95,504538.65263157897,172744.24057774627,32e4,342600.0,356650.0,365e3,38e4,472500.0,599975.0
2016.0,MK5,F,57,148727.1052631579,63614.705201000106,59040.0,64600.0,7e4,75999.0,82500.0,15e4,19e4
2016.0,MK5,O,5,4544948.8,4802778.354756255,497999.99999999994,720999.9999999999,944000.0000000001,1167e3,139e4,15e5,9779872.0
2016.0,MK5,S,45,252710.88888888888,117110.83510100831,76400.0,107600.00000000001,155400.0,2e5,216e3,254e3,29e4
2016.0,MK5,T,44,252857.8409090909,100852.37349709404,175e3,184500.0,195e3,202700.0,210375.0,230500.0,276250.0
2016.0,MK6,D,48,336708.2291666667,141184.94613972935,189996.75,2e5,243100.0,252400.0,259750.0,310250.0,386250.0
2016.0,MK6,F,68,127722.64705882352,38520.195647728026,53285.0,69900.0,85497.49999999999,98400.0,105250.0,134975.0,150750.0
2016.0,MK6,O,7,5044452.428571428,10537817.205307145,38650.0,40300.0,41949.99999999999,59000.000000000015,83750.0,225e3,3076467.0
2016.0,MK6,S,41,208970.0,63713.890508663804,112500.0,125e3,133e3,16e4,17e4,214e3,258e3
2016.0,MK6,T,165,188935.87878787878,50931.80148346484,113400.0,129200.0,145e3,15e4,158e3,186118.0,22e4
2016.0,MK7,D,85,427868.75294117647,142220.90653877874,267300.0,286200.0,295600.0,31e4,322e3,39e4,525e3
2016.0,MK7,F,32,101490.46875,52831.786350328286,41600.0,48e3,48975.0,51e3,51e3,108e3,127500.0
2016.0,MK7,S,55,237035.63636363635,61739.827525093424,72600.0,176800.0,210495.5,219600.0,228997.5,249e3,269997.5
2016.0,MK7,T,48,214466.5625,133286.77699797024,63525.0,70350.0,105125.0,116400.0,140250.0,214500.0,236750.0
2016.0,MK8,D,134,417408.7686567164,143283.5582029283,234500.0,275700.0,304900.0,32e4,329995.0,405e3,479998.75
2016.0,MK8,F,38,122144.47368421052,70890.77950364507,58200.0,71400.0,76375.0,78800.0,82500.0,114750.0,128746.25
2016.0,MK8,S,64,247502.8125,91008.00351545488,86162.5,112900.0,126750.0,174000.00000000003,209e3,246250.0,310750.0
2016.0,MK8,T,69,239642.26086956522,100235.98679625586,85168.4,112400.0,130600.0,143e3,15e4,225e3,348e3
2016.0,MK9,F,139,197192.6618705036,59686.02717221368,85e3,123e3,135e3,142e3,152500.0,2e5,233750.0
2016.0,MK9,O,8,1693672.25,3386909.7124817716,1e5,1e5,100718.9,105751.20000000001,110783.5,48e4,1106250.0
2016.0,MK9,S,1,345e3,NA,345e3,345e3,345e3,345e3,345e3,345e3,345e3
2016.0,MK9,T,10,250600.0,99431.66274158124,108375.0,111750.0,138224.99999999997,171300.0,194500.0,233750.0,347500.0
2016.0,N1,D,2,1433500.0,482953.931550412,1126150.0,1160300.0,1194450.0,1228600.0,1262750.0,1433500.0,1604250.0
2016.0,N1,F,975,637079.5846153846,275992.94812438777,261312.5,367600.0,405e3,434800.0,47e4,59e4,78e4
2016.0,N1,O,90,1902718.9888888889,5455028.945850828,11125.0,37877.00000000001,4e4,4e4,41250.0,3e5,1262500.0
2016.0,N1,S,10,2141200.0,487273.5485444609,1499500.0,1684e3,1784500.0,1861e3,1918e3,2152500.0,22e5
2016.0,N1,T,173,1529470.2947976878,679909.8172309153,630600.0,815501.6,949e3,1016e3,1091558.0,14e5,19e5
2016.0,N10,D,3,1435e3,675629.3362488043,946500.0,973e3,999500.0,1026e3,1052500.0,1185e3,1692500.0
2016.0,N10,F,165,440745.6060606061,158954.86266795674,236500.0,264400.0,295600.0,314e3,335e3,405e3,56e4
2016.0,N10,O,17,655661.1764705882,1075649.9529928544,6e3,14400.000000000002,24e3,31700.000000000004,38500.0,75e3,943440.0
2016.0,N10,S,49,1102414.0,482362.75002567656,514e3,569e3,65e4,688e3,74e4,1075e3,1325e3
2016.0,N10,T,87,1099244.8275862068,471530.45599646843,472500.0,562e3,623500.0,68e4,692500.0,112e4,1378500.0
2016.0,N11,D,9,862777.7777777778,344865.1105061868,628e3,636e3,647e3,661e3,675e3,73e4,82e4
2016.0,N11,F,161,351160.0807453416,114699.94823979736,2e5,22e4,244e3,26e4,275e3,338e3,397500.0
2016.0,N11,O,13,492369.6153846154,479934.8132405653,5000.000000000001,9440.0,13760.0,27540.000000000007,46050.0,453e3,75e4
2016.0,N11,S,46,703635.8478260869,175019.06376087118,493250.0,512500.0,546250.0,56e4,598750.0,65e4,795624.25
2016.0,N11,T,115,581907.695652174,139793.53934524202,393850.0,421200.0,436e3,458e3,479250.0,565e3,678750.0
2016.0,N12,D,15,965966.6666666666,239447.53874183758,612250.0,637500.0,676100.0,736300.0,787250.0,1e6,1112500.0
2016.0,N12,F,262,413029.5763358779,149217.37549839242,175087.5,219e3,275e3,3e5,320500.0,390500.0,507437.5
2016.0,N12,O,14,1522182.857142857,1921176.4932271163,2505.1,8699.999999999996,21050.000000000004,23200.0,36625.0,1074146.0,1901636.5
2016.0,N12,S,68,782064.7058823529,197308.67817205036,483825.0,523350.0,600249.9999999999,632200.0,677250.0,775e3,875e3
2016.0,N12,T,77,696655.8441558442,191479.25302861517,472000.00000000006,498e3,528800.0,542e3,555e3,63e4,81e4
2016.0,N13,D,5,624e3,241852.22761016694,392e3,409e3,426e3,443e3,46e4,52e4,865e3
2016.0,N13,F,169,367913.1597633136,130576.60849726087,184997.0,205e3,242600.0,25e4,26e4,365e3,451724.0
2016.0,N13,O,16,231433.9375,564996.2392984539,4e3,5500.0,7e3,1e4,12625.0,2e4,61656.25
2016.0,N13,S,42,727216.6666666666,259077.59282827048,490150.0,512500.0,562250.0,606e3,62e4,717500.0,818750.0
2016.0,N13,T,140,561327.3857142857,146181.13731315234,344250.0,394e3,434999.25,459e3,47e4,542500.0,665e3
2016.0,N14,D,34,957705.8823529412,313534.279157437,668700.0,713e3,748500.0,771e3,785e3,872500.0,1056625.0
2016.0,N14,F,102,363762.64705882355,86149.10765558977,231750.0,275e3,281500.0,3e5,315125.0,367500.0,41e4
2016.0,N14,O,11,2588590.909090909,4535776.233557944,87250.0,162500.0,231250.0,3e5,315500.0,5e5,2627e3
2016.0,N14,S,92,749201.7065217391,177931.6140501607,502750.0,570500.0,617500.0,635200.0,649e3,729975.0,829750.0
2016.0,N14,T,37,566196.2162162162,105481.53344862869,44e4,466300.0,473200.0,481e3,487500.0,555e3,645e3
2016.0,N15,D,1,815e3,NA,815e3,815e3,815e3,815e3,815e3,815e3,815e3
2016.0,N15,F,264,328943.9696969697,85493.0372611031,185e3,21e4,243897.25,258e3,27e4,337e3,381625.0
2016.0,N15,O,21,587437.6666666666,1070353.1334853154,2500.0,3849.0,4500.0,4998.0,6500.0,55345.0,48e4
2016.0,N15,S,10,605148.3,193933.45005728697,441625.0,483250.0,495177.5,498620.0,501195.75,532500.0,597875.0
2016.0,N15,T,178,573115.3764044944,159113.58773600936,32e4,378830.0,42e4,450800.0,468750.0,572500.0,669998.75
2016.0,N16,D,1,625e3,NA,625e3,625e3,625e3,625e3,625e3,625e3,625e3
2016.0,N16,F,444,477527.4707207207,144791.65984325175,25e4,31e4,345225.0,369e3,389500.0,457500.0,58e4
2016.0,N16,O,29,2494648.275862069,9920708.080706047,6880.000000000002,1e4,10060.0,11620.0,24e3,335e3,85e4
2016.0,N16,S,16,976015.625,365576.94662854495,617500.0,645e3,662500.0,7e5,738437.5,882500.0,1112500.0
2016.0,N16,T,160,1008835.50625,343009.8279865805,454019.99999999994,528500.0,6e5,693999.9999999999,782500.0,1002500.0,125e4
2016.0,N17,F,418,301987.4019138756,100531.50508830597,137887.5,167700.0,197227.5,214997.0,23e4,305e3,364745.0
2016.0,N17,O,35,762545.7142857143,1165400.6915934049,10840.0,11200.0,12599.999999999996,23600.000000000007,117500.0,34e4,72e4
2016.0,N17,S,11,406e3,105342.29919647663,28e4,33e4,335e3,34e4,34e4,41e4,463e3
2016.0,N17,T,213,449086.2910798122,108639.98156929672,3e5,325e3,35e4,361200.0,377e3,43e4,520500.0
2016.0,N18,D,2,318750.0,107833.7841309485,250125.00000000003,257750.0,265375.0,273e3,280625.0,318750.0,356875.0
2016.0,N18,F,77,212161.36363636365,46847.11243163039,140000.00000000003,155e3,163800.0,175396.0,18e4,218500.0,25e4
2016.0,N18,O,9,479111.1111111111,622903.974229665,5999.999999999999,1e4,24200.00000000001,48600.00000000001,73e3,365e3,535e3
2016.0,N18,S,15,416133.3333333333,70732.76333866654,315500.0,328e3,341e3,348e3,359e3,422e3,467500.0
2016.0,N18,T,167,354920.7844311377,58908.535215658296,265e3,29e4,308599.99999999994,315e3,321375.0,35e4,381250.0
2016.0,N19,F,226,487128.2831858407,153517.75747945075,3e5,325e3,34e4,361e3,375e3,467500.0,574375.0
2016.0,N19,O,18,4091869.9444444445,8776121.4535334,5315.000000000001,9820.0,11775.0,12e3,64e3,896672.0,3003765.0
2016.0,N19,S,12,1104648.25,573462.9307274953,227850.55000000002,419e3,606e3,75e4,818750.0,1162500.0,1343750.0
2016.0,N19,T,52,1027020.9230769231,370671.6157267564,407675.0,437950.0,507499.9999999999,659600.0,847500.0,11e5,1255e3
2016.0,N1C,F,57,1371849.0350877193,707831.9257601987,499450.0,659100.0,705e3,757e3,8e5,1195e3,175e4
2016.0,N1C,O,2,175e5,22627416.99796952,3100000.0000000014,4700000.000000003,6299999.999999997,7899999.999999998,95e5,175e5,255e5
2016.0,N2,D,20,2729567.25,1584002.4106768896,1639e3,1834100.0,1893100.0,198e4,2037500.0,22e5,2706250.0
2016.0,N2,F,141,427077.09929078014,160680.5778945698,238e3,254e3,279950.0,3e5,33e4,4e5,527500.0
2016.0,N2,O,10,1440696.8,1913434.028554119,3011.0499999999997,5022.0999999999995,9679.849999999995,15093.799999999997,19125.0,336500.0,2815750.0
2016.0,N2,S,46,1331143.2608695652,452259.70331345557,762500.0,862500.0,982500.0,105e4,1052500.0,1236203.0,1537500.0
