outcode,property_type,n,avg_price,sd,q05,q10,q15,q20,q25,q50,q75
CH62,F,95,99676.88421052632,33398.80960640286,52325.5,62e3,66550.0,71800.0,74e3,94950.0,123875.0
CH62,O,21,422805.38095238095,574457.789492011,12e3,3e4,57e3,9e4,1e5,235e3,54e4
CH62,S,398,154512.87688442212,42952.08063715157,1e5,112750.0,119977.5,124e3,129562.5,15e4,171750.0
CH62,T,362,120187.5,38296.18877135631,6e4,70300.0,82087.5,88100.0,95e3,119e3,144750.0
CH63,D,207,268897.8502415459,97662.84120764311,165750.0,183900.0,192450.0,205200.0,215e3,248e3,302497.5
CH63,F,59,91975.7627118644,31826.43555032947,4e4,47900.0,65e3,69e3,7e4,85e3,113e3
CH63,O,4,921e3,1587644.3766368672,73500.0,75e3,76500.0,78e3,79500.0,156e3,997500.0
CH63,S,467,178457.8800856531,43106.63492394502,122300.0,13e4,138e3,145e3,149950.0,171500.0,204500.0
CH63,T,132,139380.56818181818,36238.835578202816,94775.0,102e3,110325.0,113500.0,119775.0,132e3,152737.5
CH64,D,334,320760.128742515,139299.53215854673,175e3,185e3,194e3,205e3,223125.0,283250.0,37e4
CH64,F,108,171337.09259259258,107819.0766088098,63025.0,73500.0,85075.0,89700.0,93e3,132678.0,242450.0
CH64,O,8,126062.5,84821.0037583347,38350.0,38700.0,41049.99999999999,55400.000000000015,69750.0,113250.0,148750.0
CH64,S,223,203154.46188340808,91123.73003812168,120499.5,134200.0,14e4,147400.0,151e3,175e3,225e3
CH64,T,113,196814.1946902655,115441.31511437644,9e4,98200.0,113600.00000000001,117e3,12e4,152500.0,239950.0
CH65,D,88,203891.30681818182,48005.4699858251,111750.0,153050.0,169050.0,172e3,177250.0,203500.0,235500.0
CH65,F,58,84979.22413793103,24106.407021271265,51700.0,55e3,55775.0,58200.0,64e3,87497.5,104625.0
CH65,O,28,636994.9642857143,1277864.5353641822,36575.0,57750.0,65290.0,72480.0,75e3,178150.0,65e4
CH65,S,283,128417.14134275618,34350.33185384551,74e3,8e4,9e4,95e3,1e5,13e4,152250.0
CH65,T,271,93322.80073800738,26448.93294880756,56750.0,64500.0,7e4,73e3,75250.0,9e4,11e4
CH66,D,300,241175.73333333334,75634.1719242772,153850.0,166800.0,179992.5,182e3,19e4,23e4,27e4
CH66,F,60,153187.41666666666,108142.98679820624,54e3,69300.0,75e3,75e3,78e3,88750.0,252225.0
CH66,O,9,402834.55555555556,506173.3793496828,10800.0,13600.0,24600.000000000007,43800.00000000001,63e3,26e4,534474.0
CH66,S,497,149113.25150905433,36076.34730191388,1e5,112500.0,12e4,125e3,129e3,145e3,165e3
CH66,T,233,125247.92274678111,50754.339661603175,74e3,83e3,9e4,95400.0,1e5,114e3,132e3
CH7,D,756,233920.75396825396,83073.33258304556,136856.25,153e3,16e4,168e3,175e3,22e4,275250.0
CH7,F,55,102547.90909090909,30867.069032218304,45300.0,58300.00000000001,69550.0,79200.0,91250.0,105e3,117500.0
CH7,O,42,430219.3095238095,519237.72975356254,60250.0,81100.0,115e3,13e4,135e3,225e3,521250.0
CH7,S,575,145190.67304347825,36795.06256995715,95e3,107e3,115e3,12e4,124997.5,14e4,157975.0
CH7,T,231,128055.51515151515,44784.39450492321,73500.0,83e3,86250.0,95e3,103500.0,122e3,149472.5
CH8,D,235,217443.82978723405,85624.31105351857,107e3,125800.0,139050.0,145e3,15e4,21e4,264e3
CH8,F,5,86900.0,53635.808933957545,48600.0,50200.0,51800.0,53400.0,55e3,75e3,77500.0
CH8,O,17,252332.58823529413,218750.1661802394,36600.0,56800.0,82e3,103600.0,118e3,195e3,24e4
CH8,S,194,114410.28350515464,42818.81469050164,64606.25,72e3,75e3,81600.0,85500.0,108250.0,133e3
CH8,T,92,98542.39130434782,36449.93098682217,59125.0,70100.0,75e3,78e3,8e4,92500.0,105250.0
CM0,D,308,355859.5292207792,154950.6184693319,208375.0,232850.0,245e3,25e4,265e3,322995.0,399996.25
CM0,F,64,121145.859375,33392.71996217101,77875.0,90225.0,94450.0,95330.0,97875.0,109800.0,134750.0
CM0,O,15,410952.06666666665,572899.8927272756,24800.000000000007,52000.000000000015,80750.00000000001,103500.00000000001,113500.0,225e3,417974.5
CM0,S,200,233664.2,45678.98534469225,171950.0,183995.0,192425.0,2e5,205e3,228500.0,25e4
CM0,T,172,207968.83139534883,39140.46834564498,159100.0,167750.0,174300.0,178328.0,182875.0,205997.5,225962.5
CM1,D,500,513157.698,186262.61469682676,31e4,334695.50000000006,349770.0,366200.00000000006,38e4,465e3,595e3
CM1,F,812,200492.68842364533,58101.62726177557,11e4,13e4,14e4,15e4,16e4,195e3,247125.0
CM1,O,58,1193933.9137931035,1430496.0436503638,9250.0,24330.0,121341.84999999985,266e3,320250.0,641250.0,1327873.25
CM1,S,598,327305.91471571906,82250.40561779952,23e4,245e3,25e4,26e4,267125.0,309997.5,367125.0
CM1,T,675,297172.92,89624.14498785236,195e3,218e3,228050.0,235900.0,243e3,275e3,325250.0
CM11,D,263,664330.4752851711,367075.0687850693,342750.0,368e3,396500.0,425400.0,45e4,585e3,78e4
CM11,F,52,179200.86538461538,49734.96314013062,125e3,126150.0,130975.0,143400.0,150250.0,168250.0,202e3
CM11,O,6,249916.66666666666,227336.84625829282,3375.0,4750.0,6125.0,7500.0,68125.0,25e4,362500.0
CM11,S,260,343305.6346153846,66685.98337469249,26e4,271800.0,283401.5,292400.0,3e5,337750.0,375750.0
CM11,T,128,289743.234375,60960.89375216497,210350.0,225e3,234050.0,242200.0,249496.25,288e3,321250.0
CM12,D,262,617318.0076335878,313249.96822157846,363100.0,4e5,430749.99999999994,460500.0,475e3,575e3,695e3
CM12,F,160,217721.5375,60704.90403230123,125950.0,144750.0,150850.0,163600.0,179500.0,215e3,25e4
CM12,O,9,597111.1111111111,539927.6443294149,165200.0,190400.0,228400.00000000003,279200.0,33e4,396e3,455e3
CM12,S,274,371226.4927007299,78934.67947470663,268250.0,285e3,3e5,315e3,322625.0,365e3,41e4
CM12,T,124,286806.12903225806,54535.73673878214,198675.0,217650.0,226450.0,240600.0,248746.25,287250.0,316500.0
CM13,D,261,797673.2988505748,432337.76503424987,39e4,42e4,465e3,5e5,545e3,668250.0,88e4
CM13,F,160,224447.1625,89911.94127910491,119900.0,131800.0,148850.0,16e4,17e4,209e3,255e3
CM13,O,21,2081345.4761904762,2771189.6952218846,25110.0,25110.0,115435.0,19e4,385e3,862975.0,2397029.0
CM13,S,274,392107.0912408759,91196.94366405946,269300.0,291500.0,302059.85,319500.0,33e4,375e3,44e4
CM13,T,179,311415.0335195531,74731.63119417834,227700.0,245e3,25e4,265e3,269500.0,296500.0,335250.0
CM14,D,138,667688.804347826,199750.90435518255,357125.0,438500.0,468300.0,494e3,541420.0,65e4,776875.0
CM14,F,485,254879.26597938145,90355.36670906446,111000.00000000003,16e4,173200.0,184500.00000000003,193500.0,241e3,31e4
CM14,O,22,1483453.5,1670630.0824397777,16800.0,25350.000000000007,122955.00000000006,24e4,261250.0,802500.0,1993500.0
CM14,S,147,444079.27210884355,119053.78557239259,271500.0,308e3,329500.0,35e4,354e3,425e3,51e4
CM14,T,237,357270.45147679327,89891.19048621143,249196.0,264e3,279997.0,285e3,295e3,344e3,399995.0
CM15,D,278,649327.4964028777,364767.2959538032,343700.0,367700.0,399997.75,418500.0,434437.5,548e3,76e4
CM15,F,154,227696.16883116882,76657.12073731974,13e4,135600.0,141900.0,165e3,175e3,217750.0,278750.0
CM15,O,17,366601.8823529412,402018.2072030261,1870.0,2110.0,2950.0,10200.000000000005,35e3,2e5,5e5
CM15,S,263,431946.50570342207,128657.85833648806,289100.0,311e3,329965.0,345e3,351e3,4e5,485500.0
CM15,T,104,325504.71153846156,83957.63250438416,237150.0,25e4,258e3,266800.0,28e4,319e3,35e4
CM16,D,197,754998.1472081218,318855.9401930942,375000.00000000006,443800.0,476800.0,515e3,56e4,725e3,875e3
CM16,F,221,332042.5339366516,196370.35848609905,161e3,2e5,222e3,24e4,25e4,3e5,355e3
CM16,O,17,1513048.2352941176,2112874.8760848194,68e3,96800.0,146800.0,254000.00000000006,45e4,75e4,1521150.0
CM16,S,253,512196.0,145494.48574935153,309920.0,35e4,375e3,398800.0,406e3,48e4,61e4
CM16,T,253,436166.8774703557,154403.91938857114,251800.0,275e3,288e3,3e5,318500.0,417e3,535e3
CM17,D,284,467712.19366197183,190711.45697046173,295e3,32e4,339972.5,353e3,368750.0,422995.0,492487.5
CM17,F,161,203290.03105590062,47354.0988045679,13e4,15e4,164e3,167e3,175e3,197e3,235e3
CM17,O,10,763750.0,990459.5243847396,245875.0,249250.0,25e4,25e4,25e4,44e4,703750.0
CM17,S,179,332622.3463687151,54246.98775433233,261750.0,272200.0,28e4,285e3,295e3,323e3,374997.5
CM17,T,405,278602.89629629627,62418.39501395341,203e3,219398.0,224998.0,234999.0,24e4,27e4,305e3
CM18,D,40,380761.625,134997.70368601385,185225.0,214900.00000000003,224425.0,242e3,249500.0,384997.5,482500.0
CM18,F,140,140315.42142857143,33341.80028263781,9e4,94999.9,101637.5,109800.0,113e3,14e4,164250.0
CM18,O,8,1359565.625,2294433.198976909,121e3,142e3,164999.99999999997,200000.00000000003,235e3,574110.0,947076.25
CM18,S,53,313642.88679245283,73293.37999376215,196800.0,244400.0,25e4,264e3,275e3,309995.0,338e3
CM18,T,427,231236.27634660422,36246.42679586573,175150.0,19e4,197e3,202600.0,21e4,231e3,251e3
CM19,D,84,549937.7857142857,280301.6924623874,29e4,336500.0,347250.0,363e3,375e3,472750.0,621750.0
CM19,F,166,146879.72289156626,40952.561256583955,93250.0,98e3,102525.0,11e4,116750.0,144e3,169750.0
CM19,O,24,1435241.625,3630631.319371506,37467.55000000003,114681.9,145749.99999999997,168e3,177500.0,375e3,1037500.0
CM19,S,68,335050.73529411765,70634.62114767199,25e4,260500.0,280250.0,287e3,293750.0,32e4,355e3
CM19,T,278,239708.07194244605,46992.35890581268,177500.0,189396.50000000003,196650.0,204700.0,21e4,237500.0,265750.0
CM2,D,397,495954.3098236776,189452.825300577,308600.0,321400.0,345e3,363400.0,375e3,45e4,56e4
CM2,F,830,201390.35180722893,63410.4198381448,11e4,131800.00000000003,142850.0,154986.0,16e4,194e3,234275.0
CM2,O,34,4321034.794117647,7314155.7211934095,260950.00000000006,298e3,358200.0,520000.0000000001,611250.0,118e4,2812750.0
CM2,S,555,345698.56036036037,79894.78390953173,24e4,263e3,275e3,282400.0,29e4,33e4,389995.0
CM2,T,649,279368.4499229584,76602.33568053857,19e4,215900.0,229280.0,235e3,242e3,266e3,305e3
CM20,D,79,586625.3164556962,139745.55927842428,343500.0,396400.0,465500.0,493800.0,499475.0,575e3,695e3
CM20,F,257,166010.56420233464,62459.34900319636,103800.0,115597.0,125e3,130500.00000000001,135e3,16e4,18e4
CM20,O,20,2972475.85,5216726.212669584,9925.0,123400.00000000004,219087.50000000003,242750.0,286250.0,63e4,3825e3
CM20,S,60,356848.75,82935.69607581833,249999.75,269800.0,277925.0,291e3,294625.0,338040.0,410250.0
CM20,T,342,254721.11695906433,62816.20688727357,187100.0,196e3,207075.0,214200.0,22e4,245e3,270187.5
CM21,D,83,580490.3012048192,244722.82995799975,337500.0,372600.0,393750.0,414180.0,44e4,515e3,64e4
CM21,F,126,181507.46031746033,50557.024480267966,123275.0,129e3,135e3,142e3,152625.0,17e4,215e3
CM21,O,6,285750.0,95856.01180938001,170250.0,188500.0,206750.0,225e3,236250.0,282500.0,330625.0
CM21,S,96,393794.5520833333,97992.41175077845,282500.0,298722.5,312725.0,32e4,324987.5,375e3,439950.0
CM21,T,97,311419.4845360825,80754.10762412663,224e3,240400.0,249380.0,25e4,258050.0,29e4,349950.0
CM22,D,311,578239.4308681672,275266.8353485177,335e3,35e4,368997.5,385e3,404750.0,525e3,662500.0
CM22,F,18,199087.22222222222,66367.53038112001,133012.5,134771.5,136647.75,139600.0,143750.0,181415.0,230875.0
CM22,O,23,407660.3043478261,401783.2514437055,115500.0,167e3,175e3,192372.40000000002,222573.0,252904.0,433453.0
CM22,S,153,348028.07189542486,76394.84225004505,251e3,275e3,289995.0,299950.0,3e5,339995.0,373e3
CM22,T,86,313281.16279069765,116192.57375195112,198e3,225e3,236875.0,25e4,266e3,289997.5,333750.0
CM23,D,415,602339.3397590362,285071.05337850604,335e3,366e3,390499.99999999994,415800.0,427e3,52e4,672500.0
CM23,F,415,233635.4674698795,99272.82669196937,106650.00000000001,135400.0,15e4,165200.0,175e3,210500.0,277250.0
CM23,O,43,937577.8604651163,1427994.1334069432,2550.0000000000005,10000.000000000004,122999.99999999997,233e3,262500.0,442124.0,73e4
CM23,S,354,372395.7824858757,117639.71975020693,25e4,268600.0,28e4,293600.0,3e5,350250.0,404500.0
CM23,T,399,306860.1328320802,108711.83620242277,189705.0,222400.0,24e4,249600.0,250500.0,285500.0,337e3
CM24,D,95,571272.9157894737,191386.8530846127,35e4,387800.0,415500.0,425e3,447500.0,54e4,625e3
CM24,F,43,197226.51162790696,46565.595394521595,133100.0,136200.0,140800.0,148700.0,159500.0,191500.0,24e4
CM24,O,7,428564.28571428574,245631.6597303873,160800.0,171600.0,182399.99999999997,208800.00000000003,243e3,325e3,640875.0
CM24,S,67,380656.49253731343,114886.50224346887,260405.0,267997.0,279500.0,290996.0,309750.0,36e4,406e3
CM24,T,129,300987.1317829457,85165.20776907484,200800.0,23e4,24e4,251500.0,255500.0,285e3,325e3
CM3,D,991,474650.64783047425,237027.9297069644,251500.0,283e3,3e5,315e3,329997.5,42e4,542500.0
CM3,F,227,177858.81057268722,101534.32585407235,86400.0,107e3,116e3,125e3,128497.5,154e3,18e4
CM3,O,31,642358.5483870967,906136.1559383093,17500.0,75e3,93807.5,125e3,196250.0,3e5,724e3
CM3,S,418,310849.2822966507,93559.52319854108,210850.0,228698.5,236e3,244080.0,25e4,289972.5,34e4
CM3,T,327,239153.04281345566,80216.95780201607,151450.0,163600.0,173450.0,183e3,191e3,226e3,265e3
CM4,D,140,920413.1071428572,438235.367518656,434500.0,479650.0,529250.0,55e4,573750.0,787500.0,11e5
CM4,F,38,270960.3947368421,129615.82532040068,130950.0,149900.0,166950.0,191800.0,213125.0,247500.0,281750.0
CM4,O,12,649773.25,943315.8909069957,12059.55,20580.000000000004,44669.99999999999,64100.00000000001,75375.0,491125.0,676997.5
CM4,S,95,453307.7894736842,107083.37240980662,307600.0,32e4,336400.0,364500.0,382500.0,45e4,517500.0
CM4,T,45,417188.77777777775,130244.62921729054,301e3,307e3,313e3,324e3,327500.0,367500.0,45e4
CM5,D,94,731980.7978723404,442279.6796798264,363900.0,39e4,4e5,43e4,452487.5,58e4,793750.0
CM5,F,73,191220.79452054793,66286.94351055176,112597.0,115650.0,122e3,125e3,135e3,196500.0,23e4
CM5,O,9,1561611.111111111,2554243.696500221,67499.99999999999,122500.0,176000.00000000003,228e3,28e4,925e3,1462e3
CM5,S,102,397170.39215686277,119271.78128938838,260250.0,275e3,283625.0,311e3,321875.0,38e4,453750.0
CM5,T,97,361776.23711340205,110959.78101375412,225600.00000000003,249030.0,255e3,268e3,282500.0,335e3,421e3
CM6,D,588,513950.43707482994,209257.30286670328,3e5,32e4,34e4,36e4,375e3,460500.0,585e3
CM6,F,176,188771.5340909091,66876.84965392073,114500.0,13e4,135e3,14e4,145e3,175e3,215750.0
CM6,O,30,686650.9,803309.5493462352,125e3,136700.0,174e3,2e5,216250.0,45e4,741130.25
CM6,S,263,335293.30038022815,104571.98198146363,234950.0,25e4,262650.0,272200.0,285e3,32e4,358750.0
CM6,T,299,293545.7591973244,66563.75637028778,197950.0,215e3,23e4,241300.0,249974.5,287e3,335e3
CM7,D,466,373366.0815450644,168266.6718398699,233498.75,249995.0,264375.0,277e3,285e3,334997.5,409875.0
CM7,F,434,151210.4723502304,48813.99440824478,85e3,1e5,109975.0,116700.00000000001,123250.0,146e3,17e4
CM7,O,54,533999.3703703703,689667.7731966119,37800.0,84e3,118668.64999999998,159000.00000000003,191e3,341500.0,640250.0
CM7,S,542,248231.889298893,68442.77170684739,17e4,18e4,193150.0,2e5,21e4,235e3,271500.0
CM7,T,577,217862.69670710573,53427.8707521412,155e3,165e3,175e3,178e3,185e3,21e4,24e4
CM77,D,239,440131.94560669456,158601.58383390462,274500.0,3e5,315e3,335600.0,350250.0,407275.0,468500.0
CM77,F,39,155887.20512820513,41126.11854705339,123300.0,129e3,131400.0,134600.0,14e4,145e3,159250.0
CM77,O,8,1664937.375,3038227.765811272,413949.64999999997,419899.3,428849.04999999993,455799.4,482749.75,538750.0,826750.0
CM77,S,140,276153.28571428574,61327.36656539101,194400.0,21e4,225e3,23e4,237375.0,265250.0,315e3
CM77,T,134,255573.11194029852,59897.6017150348,184125.0,19e4,199875.0,208797.0,216498.75,245e3,285e3
CM8,D,214,482510.07476635516,249229.98939621155,26e4,296500.0,304750.0,318200.0,345e3,425e3,543750.0
CM8,F,373,148337.00804289544,47895.54678176382,99375.0,11e4,114800.0,115400.0,121e3,145e3,17e4
CM8,O,45,656375.5555555555,1173218.9595307966,66800.0,81e3,102250.0,137200.00000000003,15e4,24e4,465e3
CM8,S,318,266889.56603773584,59983.20110214964,179850.0,197500.0,211100.0,22e4,227750.0,264995.0,3e5
CM8,T,552,221432.72826086957,45396.61611523133,165e3,173100.0,179650.0,183200.0,188750.0,215e3,25e4
CM9,D,462,436200.04112554115,210419.77197633573,242500.0,276e3,31e4,324729.6,33e4,39e4,475e3
CM9,F,150,188161.22,71999.31100722456,101150.0,114866.8,124350.0,127800.0,13e4,17e4,229987.5
CM9,O,41,778474.5609756098,847141.826887861,81e3,132e3,147500.0,282e3,351257.0,45e4,83e4
CM9,S,321,270632.02803738316,64845.61473416949,183e3,2e5,217500.0,225e3,233e3,261e3,297500.0
CM9,T,304,229360.15789473685,69993.54962563414,151650.0,163300.0,170725.0,18e4,187500.0,221750.0,250750.0
CO1,D,59,279029.0,95299.97762926249,175e3,194400.0,205950.0,219200.0,225e3,25e4,301250.0
CO1,F,442,144108.26923076922,48777.508239893556,87525.0,1e5,107575.0,115e3,117500.0,135e3,157e3
CO1,O,39,1843384.1794871795,3241494.829059148,107270.00000000004,141600.0,156300.0,185500.00000000003,205e3,38e4,249e4
CO1,S,171,228670.07602339183,76277.228131183,147250.0,155e3,165500.0,175e3,182500.0,22e4,25e4
CO1,T,399,184077.0927318296,62644.91970826683,113850.0,125e3,127850.0,135600.0,145e3,175e3,21e4
CO10,D,659,382243.497723824,176411.12390882033,217700.0,235e3,249995.0,261200.0,274995.0,332e3,437750.0
CO10,F,149,126295.24161073826,48646.5126855796,64400.6,82400.0,85600.0,88e3,9e4,121e3,141995.0
CO10,O,58,1306801.0344827587,4701774.762574526,66450.0,104502.09999999999,144199.99999999994,185400.0,192500.0,349625.0,842e3
CO10,S,413,246332.794188862,85784.28152537062,155e3,169995.0,177400.0,185800.0,192e3,227e3,275e3
CO10,T,611,204641.62356792143,87133.67468983009,128e3,14e4,149e3,155e3,157750.0,18e4,227e3
CO11,D,213,342025.882629108,148012.96801131708,175e3,195100.0,214600.0,236600.0,249e3,317e3,415e3
CO11,F,58,171499.91379310345,53243.06313841137,115e3,119100.0,123550.0,126597.0,128500.0,17e4,194375.0
CO11,O,10,285600.0,179558.2233025142,55950.0,69900.0,91199.99999999999,114599.99999999999,146250.0,290500.0,408750.0
CO11,S,138,232805.25362318842,56533.589835422026,155950.0,169700.0,18e4,184970.0,19e4,223750.0,269625.0
CO11,T,109,215162.6605504587,86461.3384285481,12e4,134e3,141e3,155e3,16e4,185e3,259995.0
CO12,D,244,244635.34836065574,71033.0993601823,152875.0,167898.5,185e3,195e3,205e3,232e3,279996.25
CO12,F,125,103484.08,32882.62566644205,57200.0,62732.0,68300.0,72400.0,8e4,107500.0,123e3
CO12,O,10,320295.0,235694.7607606075,69675.0,133350.0,149425.0,151900.0,154750.0,256e3,472500.0
CO12,S,249,167768.26506024096,36161.93974591967,122e3,125e3,135e3,14e4,145e3,161e3,182500.0
CO12,T,329,135323.46504559272,38976.46717305482,85e3,94e3,101500.0,107500.0,114e3,13e4,152e3
CO13,D,403,331033.0794044665,140191.81370381732,183409.6,2e5,214300.0,225e3,247500.0,295e3,38e4
CO13,F,149,213257.61744966442,103255.680097644,90400.0,100800.0,117800.0,125600.0,135e3,189950.0,262500.0
CO13,O,11,426525.2727272727,515809.37129468494,45e3,5e4,116961.0,183922.0,200711.0,246120.0,427500.0
CO13,S,165,212479.39393939395,62403.143264298786,143e3,154997.0,162300.0,17e4,175e3,198e3,235e3
CO13,T,49,189280.306122449,54145.12762213085,121e3,143200.0,147599.0,151800.0,161e3,173e3,22e4
CO14,D,140,236751.35714285713,83708.75034592171,155e3,168e3,177125.0,184800.0,185750.0,22e4,25e4
CO14,F,60,116320.93333333333,39963.99968610166,58850.0,64800.0,71102.1,81999.0,87625.0,114e3,14e4
CO14,O,6,215e3,122885.31238516668,76e3,84e3,92e3,1e5,117250.0,216e3,298250.0
CO14,S,98,184677.70408163266,24795.706096186026,149207.5,155e3,16e4,164997.0,167625.0,18e4,2e5
CO14,T,49,166510.10204081633,59861.59558105851,112200.0,123600.0,125e3,126200.0,131e3,143500.0,172e3
CO15,D,952,202363.10294117648,89389.3234614738,55550.00000000001,8e4,115e3,145e3,157500.0,2e5,25e4
CO15,F,461,101822.06290672452,35652.05537532394,5e4,58e3,65e3,7e4,75e3,99995.0,125e3
CO15,O,53,1489409.8867924528,4153703.700103497,52200.0,70500.0,99000.00000000001,108800.0,115e3,275e3,505e3
CO15,S,627,164721.72248803827,35397.80092332301,118e3,128e3,135e3,138e3,141e3,16e4,18e4
CO15,T,202,139831.0396039604,34548.499188496266,1e5,107050.0,113725.0,118100.0,120250.0,134995.0,15e4
CO16,D,552,254092.15760869565,108475.37184184884,126650.0,155e3,165e3,175e3,181750.0,231500.0,295e3
CO16,F,46,99575.76086956522,48708.35567113706,60996.25,67500.0,74250.0,76500.0,79875.0,94500.0,105e3
CO16,O,18,249046.33333333334,176064.11514559117,24700.0,40750.0,47500.0,47500.0,69625.0,225e3,417500.0
CO16,S,307,174806.38436482084,44595.83348444157,123e3,13e4,135e3,145e3,15e4,166e3,190550.0
CO16,T,210,154191.58571428573,36703.792531247076,104450.0,112450.0,12e4,123500.0,128873.75,155e3,172871.25
CO2,D,232,319320.3879310345,137302.84437649074,201650.0,22e4,23e4,242100.0,249995.0,282750.0,345500.0
CO2,F,516,137963.4050387597,32750.23229569574,91375.0,96750.0,105250.0,114500.0,117950.0,133750.0,155312.5
CO2,O,22,928167.3636363636,1352717.070846691,106200.0,111900.0,129201.75,131776.0,141775.0,482500.0,927500.0
CO2,S,391,226748.24040920715,56042.927271672335,157500.0,171e3,178e3,184e3,189995.0,22e4,255726.5
CO2,T,618,204423.357605178,51841.599905935414,139999.25,150700.0,16e4,165e3,17e4,195e3,232e3
CO3,D,534,396955.9119850187,193988.88754499177,235e3,25e4,26e4,27e4,281750.0,335e3,439e3
CO3,F,260,150246.06923076924,64267.138445071345,85950.0,89895.5,99695.75,109e3,117375.0,145e3,17e4
CO3,O,23,884821.1304347826,1830088.9573016863,31e3,48258.8,109405.79999999999,189e3,212500.0,375e3,564e3
CO3,S,401,287145.75810473814,98130.36264104937,188500.0,199e3,212500.0,225e3,233600.0,265e3,312500.0
CO3,T,226,231688.03097345133,101802.71446450365,135250.0,153360.0,16e4,171e3,179250.0,215e3,26e4
CO4,D,492,349071.73577235773,119896.00098516855,211100.0,231850.0,245e3,25e4,269496.25,325e3,405e3
CO4,F,461,128439.1431670282,34291.955334164435,7e4,85e3,93e3,1e5,108e3,13e4,155e3
CO4,O,20,2495662.3,4158692.4250608683,228025.00000000003,244500.0,249250.0,282e3,41e4,1132500.0,2705e3
CO4,S,450,230464.67333333334,54858.85234627605,16e4,17e4,176350.0,185e3,19e4,224500.0,259995.0
CO4,T,651,213168.9708141321,55203.7400518151,129e3,147e3,161e3,169995.0,175600.0,207500.0,249997.5
CO5,D,551,401549.6987295826,164863.3610599781,23e4,25e4,27e4,285e3,296e3,365e3,465500.0
CO5,F,126,162292.22222222222,72260.81582865103,100750.0,113500.0,118750.0,122e3,125e3,140250.0,161e3
CO5,O,17,455147.0588235294,416105.1461434463,56200.0,92800.0,138800.0,188e3,2e5,345e3,545e3
CO5,S,298,261517.70134228189,83714.94738655738,173400.0,190700.0,204550.0,21e4,218e3,245e3,284496.25
CO5,T,149,231912.88590604026,70095.47851685701,159997.0,165e3,170500.0,178e3,182500.0,215e3,252e3
